id,name,position,team,now_cost,expected_points,total_points,minutes
40,Tyrone Mings,DEF,Aston Villa,43,0.0,0,0
41,Pau Torres,DEF,Aston Villa,43,2.72,-1,90
42,Andrés García,DEF,Aston Villa,39,0.0,0,0
44,Lamare Bogarde,DEF,Aston Villa,40,0.31,1,4
45,Lino da Cruz Sousa,DEF,Aston Villa,39,0.01,0,0
47,Morgan Rogers,MID,Aston Villa,69,3.48,6,90
48,Youri Tielemans,MID,Aston Villa,59,3.51,1,20
50,Emiliano Buendía Stati,MID,Aston Villa,53,2.03,1,4
52,Jacob Ramsey,MID,Newcastle,53,0.57,0,0
53,Donyell Malen,MID,Aston Villa,51,2.64,6,13
54,John McGinn,MID,Aston Villa,54,3.12,1,76
55,Ross Barkley,MID,Aston Villa,48,0.67,0,0
58,Boubacar Kamara,MID,Aston Villa,49,2.56,2,69
59,Amadou Onana,MID,Aston Villa,48,0.83,11,90
60,Ben Broggio,MID,Aston Villa,45,0.01,0,0
62,Jamaldeen Jimoh-Aloba,MID,Aston Villa,45,0.0,0,0
63,Kadan Young,MID,Aston Villa,44,0.01,0,0
64,Ollie Watkins,FWD,Aston Villa,85,3.38,13,85
67,Đorđe Petrović,GK,Bournemouth,45,3.37,2,90
68,Will Dennis,GK,Bournemouth,40,0.03,0,0
69,Callan McKenna,GK,Bournemouth,40,0.0,0,0
72,Marcos Senesi Barón,DEF,Bournemouth,50,0.0,0,0
73,Adam Smith,DEF,Bournemouth,44,1.8,0,0
74,Adrien Truffert,DEF,Bournemouth,45,3.65,4,90
75,Matai Akinmboni,DEF,Bournemouth,39,0.0,0,0
76,Owen Bevan,DEF,Bournemouth,39,0.0,0,0
77,James Hill,DEF,Bournemouth,40,0.74,0,0
78,Julián Araujo Zúñiga,DEF,Bournemouth,39,0.07,0,0
80,Julio Soler Barreto,DEF,Bournemouth,40,0.13,1,20
81,Justin Kluivert,MID,Bournemouth,70,3.22,2,69
82,Antoine Semenyo,MID,Bournemouth,78,4.66,4,90
83,Dango Ouattara,MID,Brentford,60,3.16,2,90
84,Marcus Tavernier,MID,Bournemouth,55,4.27,1,30
85,Tyler Adams,MID,Bournemouth,50,3.28,1,90
86,David Brooks,MID,Bournemouth,50,0.0,0,0
87,Ryan Christie,MID,Bournemouth,50,0.0,0,0
88,Lewis Cook,MID,Bournemouth,49,0.0,0,0
90,Alex Scott,MID,Bournemouth,50,3.45,4,79
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,3.82,1,29
98,Enes Ünal,FWD,Bournemouth,54,0.31,0,10
100,Junior Kroupi,FWD,Bournemouth,46,2.15,2,60
101,Caoimhín Kelleher,GK,Brentford,45,2.66,2,90
102,Ellery Balcombe,GK,Brentford,40,0.0,0,0
103,Matthew Cox,GK,Brentford,40,0.0,0,0
104,Julian Eyestone,GK,Brentford,39,0.0,0,0
105,Hákon Rafn Valdimarsson,GK,Brentford,39,0.03,0,0
106,Nathan Collins,DEF,Brentford,49,3.14,1,16
107,Keane Lewis-Potter,DEF,Brentford,48,0.74,1,16
108,Kristoffer Ajer,DEF,Brentford,44,1.79,1,90
109,Rico Henry,DEF,Brentford,43,0.31,2,73
110,Michael Kayode,DEF,Brentford,45,2.12,1,90
111,Ethan Pinnock,DEF,Brentford,43,0.39,4,73
113,Sepp van den Berg,DEF,Brentford,45,2.85,1,90
114,Benjamin Arthur,DEF,Brentford,39,0.0,0,0
116,Aaron Hickey,DEF,Brentford,40,1.22,0,0
119,Bryan Mbeumo,MID,Man Utd,86,5.85,2,90
120,Kevin Schade,MID,Brentford,70,3.0,1,59
121,Mikkel Damsgaard,MID,Brentford,58,2.87,1,29
122,Antoni Milambo,MID,Brentford,52,0.0,0,0
123,Fábio Freitas Gouveia Carvalho,MID,Brentford,48,0.0,0,0
124,Jordan Henderson,MID,Brentford,50,2.38,1,29
125,Vitaly Janelt,MID,Brentford,49,0.81,2,60
126,Mathias Jensen,MID,Brentford,49,0.86,2,60
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,49,0.32,0,0
128,Frank Onyeka,MID,Brentford,48,0.35,0,0
129,Yehor Yarmoliuk,MID,Brentford,50,2.6,1,90
130,Romelle Donovan,MID,Brentford,45,0.0,0,0
131,Yunus Emre Konak,MID,Brentford,43,0.0,0,0
132,Paris Maghoma,MID,Brentford,45,0.0,0,0
133,Myles Peart-Harris,MID,Brentford,44,0.0,0,0
135,Yoane Wissa,FWD,Newcastle,73,0.0,0,0
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,67,3.06,1,30
137,Iwan Morgan,FWD,Brentford,44,0.0,0,0
138,Jason Steele,GK,Brighton,43,0.04,0,0
139,Bart Verbruggen,GK,Brighton,44,3.25,1,90
140,Tom McGill,GK,Brighton,40,0.0,0,0
143,Olivier Boscagli,DEF,Brighton,42,0.17,0,0
144,Diego Coppola,DEF,Brighton,43,0.18,0,0
145,Maxim De Cuyper,DEF,Brighton,43,3.64,0,90
146,Lewis Dunk,DEF,Brighton,45,3.48,0,90
148,Ferdi Kadıoğlu,DEF,Brighton,44,3.34,1,66
149,Igor Julio dos Santos de Paulo,DEF,West Ham,45,0.38,0,0
151,Jan Paul van Hecke,DEF,Brighton,44,3.93,12,90
152,Joël Veltman,DEF,Brighton,43,1.1,1,12
153,Adam Webster,DEF,Brighton,44,0.0,0,0
156,Charlie Tasker,DEF,Brighton,39,0.01,0,0
157,Mitoma Kaoru,MID,Brighton,61,0.83,0,0
158,Georginio Rutter,MID,Brighton,57,2.06,0,0
159,Solly March,MID,Brighton,58,0.57,0,0
160,Yankuba Minteh,MID,Brighton,62,4.31,2,90
162,Brajan Gruda,MID,Brighton,54,1.9,2,76
163,Jack Hinshelwood,MID,Brighton,51,0.95,8,66
166,Yasin Ayari,MID,Brighton,49,3.57,0,0
167,Carlos Baleba,MID,Brighton,47,2.83,4,77
168,Facundo Buonanotte,MID,Chelsea,46,0.2,0,0
169,Diego Gómez Amarilla,MID,Brighton,49,3.88,1,90
170,James Milner,MID,Brighton,49,0.38,0,0
172,Tom Watson,MID,Brighton,48,0.14,0,0
173,Mats Wieffer,MID,Brighton,49,3.25,8,90
175,Joe Knight,MID,Brighton,45,0.0,0,0
178,Danny Welbeck,FWD,Brighton,66,4.27,1,23
180,Stefanos Tzimas,FWD,Brighton,53,0.52,1,23
181,Charalampos Kostoulas,FWD,Brighton,48,0.17,1,13
182,James Trafford,GK,Man City,46,0.03,0,0
183,Max Weiß,GK,Burnley,43,0.03,0,0
185,Václav Hladký,GK,Burnley,39,0.0,0,0
186,Connor Roberts,DEF,Burnley,44,0.22,0,0
187,Kyle Walker,DEF,Burnley,44,2.75,2,90
188,Hannes Delcroix,DEF,Burnley,38,0.0,0,0
190,Hjalmar Ekdal,DEF,Burnley,40,0.28,4,90
191,Maxime Estève,DEF,Burnley,39,3.29,4,90
192,Quilindschy Hartman,DEF,Burnley,40,3.03,2,90
193,Bashir Humphreys,DEF,Burnley,39,0.08,0,0
194,Jordan Beyer,DEF,Burnley,40,0.0,0,0
195,Lucas Pires Silva,DEF,Burnley,38,0.08,0,0
197,Oliver Sonne,DEF,Burnley,39,0.16,0,0
198,Axel Tuanzebe,DEF,Burnley,39,3.03,0,0
199,Joe Worrall,DEF,Burnley,39,0.14,0,0
200,Jaidon Anthony,MID,Burnley,55,3.45,1,57
202,Jacob Bruun Larsen,MID,Burnley,53,1.16,1,45
203,Enock Agyei,MID,Burnley,48,0.0,0,0
205,Josh Cullen,MID,Burnley,50,2.86,4,80
206,Marcus Edwards,MID,Burnley,47,0.07,1,32
207,Hannibal Mejbri,MID,Burnley,48,0.65,1,31
209,Josh Laurent,MID,Burnley,49,1.26,0,0
210,Loum Tchaouna,MID,Burnley,49,1.75,1,45
213,Jaydon Banel,MID,Burnley,45,0.0,0,0
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.0,0,0
215,Zian Flemming,FWD,Burnley,53,3.25,1,58
216,Zeki Amdouni,FWD,Burnley,48,0.0,0,0
217,Lyle Foster,FWD,Burnley,50,1.44,2,90
218,Ashley Barnes,FWD,Burnley,43,0.04,0,0
220,Robert Lynch Sánchez,GK,Chelsea,48,3.55,1,90
221,Filip Jörgensen,GK,Chelsea,43,0.03,0,0
223,Gabriel Słonina,GK,Chelsea,39,0.0,0,0
224,Marc Cucurella Saseta,DEF,Chelsea,62,3.9,1,90
225,Reece James,DEF,Chelsea,56,2.0,0,0
226,Trevoh Chalobah,DEF,Chelsea,52,4.21,1,90
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0,0
228,Malo Gusto,DEF,Chelsea,49,3.49,1,45
229,Benoît Badiashile Mukinayi,DEF,Chelsea,44,0.97,0,45
230,Wesley Fofana,DEF,Chelsea,44,1.54,0,0
232,Tosin Adarabioyo,DEF,Chelsea,42,1.33,3,90
233,Josh Acheampong,DEF,Chelsea,39,0.77,0,0
235,Cole Palmer,MID,Chelsea,103,3.22,1,29
236,Pedro Lomba Neto,MID,Chelsea,72,2.73,6,45
237,Enzo Fernández,MID,Chelsea,67,4.05,2,90
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,65,2.77,0,45
239,Jamie Bynoe-Gittens,MID,Chelsea,61,1.22,5,60
241,Moisés Caicedo Corozo,MID,Chelsea,59,0.0,0,0
242,Kiernan Dewsbury-Hall,MID,Everton,49,3.73,3,90
243,Tyrique George,MID,Chelsea,49,0.27,0,0
244,Roméo Lavia,MID,Chelsea,49,0.0,0,0
245,Mykhailo Mudryk,MID,Chelsea,49,0.0,0,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,3.02,2,76
247,Dário Luís Essugo,MID,Chelsea,43,0.0,0,0
249,João Pedro Junqueira de Jesus,FWD,Chelsea,74,3.16,2,90
250,Liam Delap,FWD,Chelsea,62,3.41,2,60
252,Marc Guiu Paz,FWD,Chelsea,42,0.71,1,13
253,Dean Henderson,GK,Crystal Palace,50,3.95,7,90
254,Walter Benítez,GK,Crystal Palace,40,0.04,0,0
255,Remi Matthews,GK,Crystal Palace,39,0.0,0,0
256,Daniel Muñoz Mejía,DEF,Crystal Palace,60,5.0,14,90
257,Maxence Lacroix,DEF,Crystal Palace,51,5.0,8,90
258,Tyrick Mitchell,DEF,Crystal Palace,50,4.56,6,90
259,Borna Sosa,DEF,Crystal Palace,48,0.29,0,0
260,Marc Guéhi,DEF,Crystal Palace,51,4.58,14,90
261,Chris Richards,DEF,Crystal Palace,46,3.64,9,90
262,Chadi Riad Dnanou,DEF,Crystal Palace,40,0.0,0,0
263,Nathaniel Clyne,DEF,Crystal Palace,38,0.15,0,0
265,Caleb Kporha,DEF,Crystal Palace,40,0.0,0,0
266,Eberechi Eze,MID,Arsenal,78,4.3,1,29
267,Ismaïla Sarr,MID,Crystal Palace,66,0.0,0,0
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0,0
269,Romain Esse,MID,Crystal Palace,47,0.34,0,0
270,Will Hughes,MID,Crystal Palace,47,1.54,1,14
271,Daichi Kamada,MID,Crystal Palace,50,4.17,3,88
272,Jefferson Lerma Solís,MID,Crystal Palace,49,3.07,5,90
273,Adam Wharton,MID,Crystal Palace,50,3.61,3,75
274,Asher Agbinone,MID,Crystal Palace,44,0.01,0,0
275,Naouirou Ahamada,MID,Crystal Palace,44,0.01,0,0
276,Justin Devenny,MID,Crystal Palace,43,0.96,1,26
281,Kaden Rodney,MID,Crystal Palace,45,0.01,0,0
283,Jean-Philippe Mateta,FWD,Crystal Palace,81,4.99,2,63
284,Eddie Nketiah,FWD,Crystal Palace,54,1.66,1,26
286,Zach Marsh,FWD,Crystal Palace,45,0.02,0,0
287,Jordan Pickford,GK,Everton,55,3.36,7,90
288,Mark Travers,GK,Everton,44,0.03,0,0
289,Harry Tyrer,GK,Everton,39,0.0,0,0
290,Jarrad Branthwaite,DEF,Everton,53,0.0,0,0
291,James Tarkowski,DEF,Everton,54,4.2,10,90
292,Vitalii Mykolenko,DEF,Everton,49,3.42,5,90
293,Jake O'Brien,DEF,Everton,49,2.82,6,90
294,Séamus Coleman,DEF,Everton,43,0.0,0,0
295,Michael Keane,DEF,Everton,46,4.03,0,0
296,Nathan Patterson,DEF,Everton,44,0.0,0,0
297,Roman Dixon,DEF,Everton,39,0.08,0,0
298,Reece Welch,DEF,Everton,39,0.09,0,0
299,Iliman Ndiaye,MID,Everton,66,4.52,3,90
300,Dwight McNeil,MID,Everton,55,0.45,1,10
301,Carlos Alcaraz Durán,MID,Everton,52,1.88,5,79
302,Idrissa Gana Gueye,MID,Everton,54,0.0,0,0
303,James Garner,MID,Everton,50,3.33,3,90
304,Tim Iroegbunam,MID,Everton,48,2.81,4,90
306,Callum Bates,MID,Everton,44,0.01,0,0
307,Coby Ebere,MID,Everton,44,0.01,0,0
310,Thierno Barry,FWD,Everton,57,3.48,2,79
311,Norberto Bercique Gomes Betuncal,FWD,Everton,51,1.5,1,10
314,Bernd Leno,GK,Fulham,49,2.64,0,90
316,Antonee Robinson,DEF,Fulham,49,0.0,0,0
317,Joachim Andersen,DEF,Fulham,45,3.07,0,90
318,Calvin Bassey,DEF,Fulham,45,2.03,2,90
319,Timothy Castagne,DEF,Fulham,43,0.59,3,45
320,Issa Diop,DEF,Fulham,43,0.27,0,0
321,Jorge Cuenca Barreno,DEF,Fulham,43,0.33,0,0
322,Kenny Tete,DEF,Fulham,45,2.57,0,45
323,Samuel Amissah,DEF,Fulham,39,0.06,0,0
324,Alex Iwobi,MID,Fulham,64,3.44,7,90
325,Emile Smith Rowe,MID,Fulham,56,1.03,7,73
326,Adama Traoré Diarra,MID,Fulham,52,1.15,0,0
328,Ryan Sessegnon,MID,Fulham,54,3.22,2,90
329,Harry Wilson,MID,Fulham,52,2.8,8,81
330,Sander Berge,MID,Fulham,49,2.46,0,90
331,Tom Cairney,MID,Fulham,48,0.27,0,0
332,Saša Lukić,MID,Fulham,50,2.15,1,45
335,Josh King,MID,Fulham,45,2.71,1,16
336,Harrison Reed,MID,Fulham,43,0.16,0,0
337,Raúl Jiménez Rodríguez,FWD,Fulham,62,3.81,2,73
338,Rodrigo Muniz Carvalho,FWD,Fulham,54,0.0,0,0
339,Illan Meslier,GK,Leeds,42,0.0,0,0
340,Alex Cairns,GK,Leeds,39,0.0,0,0
341,Karl Darlow,GK,Leeds,40,0.03,0,0
342,Jayden Bogle,DEF,Leeds,45,2.49,5,86
343,Pascal Struijk,DEF,Leeds,43,2.55,2,90
344,Jaka Bijol,DEF,Leeds,39,0.5,12,90
345,Sebastiaan Bornauw,DEF,Leeds,39,0.08,1,1
346,Sam Byram,DEF,Leeds,39,0.12,0,0
347,Gabriel Gudmundsson,DEF,Leeds,40,2.61,4,90
348,Joe Rodon,DEF,Leeds,41,2.78,2,90
350,Brenden Aaronson,MID,Leeds,54,2.81,0,0
351,Wilfried Gnonto,MID,Leeds,52,2.2,0,0
352,Jack Harrison,MID,Leeds,51,0.9,0,0
353,Daniel James,MID,Leeds,53,0.0,0,0
354,Ethan Ampadu,MID,Leeds,49,2.77,4,90
356,Ilia Gruev,MID,Leeds,48,1.42,1,23
358,Tanaka Ao,MID,Leeds,48,2.84,9,66
362,Joël Piroe,FWD,Leeds,50,0.52,1,4
365,Lukas Nmecha,FWD,Leeds,50,2.92,2,66
366,Alisson Becker,GK,Liverpool,54,4.03,3,90
367,Giorgi Mamardashvili,GK,Liverpool,43,0.04,0,0
368,Ármin Pécsi,GK,Liverpool,39,0.0,0,0
369,Freddie Woodman,GK,Liverpool,39,0.0,0,0
370,Jeremie Frimpong,DEF,Liverpool,57,0.0,0,0
371,Milos Kerkez,DEF,Liverpool,57,2.73,1,4
372,Andrew Robertson,DEF,Liverpool,58,2.46,2,85
373,Virgil van Dijk,DEF,Liverpool,60,4.84,4,90
374,Ibrahima Konaté,DEF,Liverpool,54,4.48,4,90
375,Conor Bradley,DEF,Liverpool,50,0.0,0,0
376,Joe Gomez,DEF,Liverpool,49,1.84,5,64
378,Amara Nallo,DEF,Liverpool,38,0.01,0,0
379,Rhys Williams,DEF,Liverpool,38,0.06,0,0
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0,0
381,Mohamed Salah,MID,Liverpool,141,6.15,1,45
382,Florian Wirtz,MID,Liverpool,80,3.54,7,90
384,Cody Gakpo,MID,Liverpool,75,4.95,1,45
385,Federico Chiesa,MID,Liverpool,63,0.54,1,4
386,Alexis Mac Allister,MID,Liverpool,63,3.74,2,73
387,Dominik Szoboszlai,MID,Liverpool,66,4.73,2,90
388,Curtis Jones,MID,Liverpool,54,3.17,1,25
389,Harvey Elliott,MID,Aston Villa,53,0.34,0,0
390,Ryan Gravenberch,MID,Liverpool,56,3.39,5,90
391,Ben Gannon-Doak,MID,Bournemouth,49,0.0,0,0
392,Endo Wataru,MID,Liverpool,49,0.11,0,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.02,0,0
396,Trey Nyoni,MID,Liverpool,43,0.02,0,0
398,Jayden Danns,FWD,Liverpool,43,0.02,0,0
400,Stefan Ortega Moreno,GK,Man City,48,0.0,0,0
401,Marcus Bettinelli,GK,Man City,40,0.0,0,0
402,Rayan Aït-Nouri,DEF,Man City,57,1.31,0,0
403,Joško Gvardiol,DEF,Man City,58,3.55,0,90
405,Nathan Aké,DEF,Man City,53,1.08,1,1
406,Abdukodir Khusanov,DEF,Man City,54,1.16,0,0
407,Matheus Nunes,DEF,Man City,53,3.5,2,90
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,56,3.32,0,90
409,John Stones,DEF,Man City,54,0.69,0,26
410,Rico Lewis,DEF,Man City,48,0.85,0,0
411,Nico O'Reilly,DEF,Man City,52,3.68,0,90
413,Omar Marmoush,MID,Man City,83,1.9,0,0
414,Phil Foden,MID,Man City,81,4.42,17,90
415,Sávio Moreira de Oliveira,MID,Man City,69,1.41,1,26
416,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,62,3.24,2,90
417,Rayan Cherki,MID,Man City,64,2.8,0,8
418,Jérémy Doku,MID,Man City,66,3.08,8,63
419,Jack Grealish,MID,Everton,66,3.51,11,90
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,0.0,0,0
422,Mateo Kovačić,MID,Man City,59,0.0,0,0
423,Nico González Iglesias,MID,Man City,59,3.11,2,63
424,Oscar Bobb,MID,Man City,52,0.76,0,0
426,James McAtee,MID,Nott'm Forest,51,1.41,0,0
427,Tijjani Reijnders,MID,Man City,53,1.71,7,81
429,Kalvin Phillips,MID,Man City,48,0.01,0,0
430,Erling Haaland,FWD,Man City,149,6.34,14,90
431,Altay Bayındır,GK,Man Utd,48,0.04,0,0
434,Tom Heaton,GK,Man Utd,39,0.0,0,0
435,Dermot Mee,GK,Man Utd,39,0.0,0,0
436,Matthijs de Ligt,DEF,Man Utd,50,4.35,0,0
437,Lisandro Martínez,DEF,Man Utd,48,0.74,1,2
438,Noussair Mazraoui,DEF,Man Utd,49,3.74,3,90
439,Diego León Blanco,DEF,Man Utd,42,0.27,0,0
440,Diogo Dalot Teixeira,DEF,Man Utd,44,3.84,15,67
441,Patrick Dorgu,DEF,Man Utd,42,2.31,1,22
442,Harry Maguire,DEF,Man Utd,44,0.0,0,0
443,Luke Shaw,DEF,Man Utd,45,3.54,1,87
444,Leny Yoro,DEF,Man Utd,43,2.76,1,45
446,Tyler Fredricson,DEF,Man Utd,38,0.04,0,0
447,Ayden Heaven,DEF,Man Utd,38,0.13,0,45
448,Tyrell Malacia,DEF,Man Utd,38,0.02,0,0
449,Bruno Borges Fernandes,MID,Man Utd,89,6.52,4,90
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,79,4.52,3,76
452,Amad Diallo,MID,Man Utd,63,4.7,2,90
453,Alejandro Garnacho Ferreyra,MID,Chelsea,64,3.14,1,29
455,Mason Mount,MID,Man Utd,59,3.07,1,12
456,Jadon Sancho,MID,Aston Villa,58,0.86,0,0
457,Carlos Henrique Casimiro,MID,Man Utd,55,3.66,8,90
458,Kobbie Mainoo,MID,Man Utd,47,0.42,0,0
459,Manuel Ugarte Ribeiro,MID,Man Utd,47,0.65,1,13
461,Jayce Fitzgerald,MID,Man Utd,44,0.02,0,0
462,Jack Fletcher,MID,Man Utd,43,0.02,0,0
463,Sékou Koné,MID,Man Utd,43,0.02,0,0
466,Joshua Zirkzee,FWD,Man Utd,58,3.42,2,77
467,Chido Obi,FWD,Man Utd,43,0.06,0,0
469,Nick Pope,GK,Newcastle,52,0.0,0,0
470,Martin Dúbravka,GK,Burnley,40,3.32,2,90
471,Mark Gillespie,GK,Newcastle,39,0.0,0,0
473,Lewis Hall,DEF,Newcastle,52,3.77,3,90
474,Fabian Schär,DEF,Newcastle,53,2.45,1,1
475,Sven Botman,DEF,Newcastle,49,1.18,0,0
476,Dan Burn,DEF,Newcastle,51,3.55,6,90
477,Tino Livramento,DEF,Newcastle,49,3.59,3,90
478,Kieran Trippier,DEF,Newcastle,50,0.0,0,0
479,Emil Krafth,DEF,Newcastle,43,0.0,0,0
480,Jamaal Lascelles,DEF,Newcastle,43,0.17,0,0
481,Alex Murphy,DEF,Newcastle,38,0.01,0,0
482,Harrison Ashby,DEF,Newcastle,39,0.02,0,0
483,Miodrag Pivaš,DEF,Newcastle,38,0.0,0,0
485,Anthony Gordon,MID,Newcastle,72,3.75,6,24
486,Anthony Elanga,MID,Newcastle,66,1.81,1,24
487,Harvey Barnes,MID,Newcastle,64,3.49,3,65
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,67,3.88,7,45
489,Jacob Murphy,MID,Newcastle,61,3.81,3,65
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,2.79,4,90
491,Sandro Tonali,MID,Newcastle,54,3.38,1,45
493,Sean Longstaff,MID,Leeds,49,0.0,0,0
494,Joe Willock,MID,Newcastle,50,0.3,0,0
497,Lewis Miley,MID,Newcastle,44,0.78,2,90
499,Alexander Isak,FWD,Liverpool,104,2.49,2,85
500,William Osula,FWD,Newcastle,54,0.0,0,0
501,Sean Neave,FWD,Newcastle,44,0.02,0,0
502,Matz Sels,GK,Nott'm Forest,47,3.81,6,90
505,Nikola Milenković,DEF,Nott'm Forest,52,3.77,6,90
506,Murillo Costa dos Santos,DEF,Nott'm Forest,53,3.17,0,0
507,Ola Aina,DEF,Nott'm Forest,47,0.0,0,0
508,Neco Williams,DEF,Nott'm Forest,47,3.8,8,90
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,43,0.57,0,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,43,0.85,7,90
513,Zach Abbott,DEF,Nott'm Forest,39,0.01,0,0
514,Willy Boly,DEF,Nott'm Forest,39,0.32,0,0
515,Morgan Gibbs-White,MID,Nott'm Forest,73,3.49,3,90
516,Callum Hudson-Odoi,MID,Nott'm Forest,57,1.94,1,23
517,Elliot Anderson,MID,Nott'm Forest,54,4.47,2,90
519,Nicolás Domínguez,MID,Nott'm Forest,50,2.69,1,1
521,Ibrahim Sangaré,MID,Nott'm Forest,49,1.44,3,66
522,Ryan Yates,MID,Nott'm Forest,47,2.3,1,23
525,Chris Wood,FWD,Nott'm Forest,72,0.38,0,0
526,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,58,3.81,9,90
527,Taiwo Awoniyi,FWD,Nott'm Forest,52,0.0,0,0
528,Anthony Patterson,GK,Sunderland,43,0.02,0,0
529,Simon Moore,GK,Sunderland,39,0.0,0,0
530,Blondy Nna Noukeu,GK,Sunderland,39,0.0,0,0
531,Daniel Ballard,DEF,Sunderland,46,2.69,4,90
532,Trai Hume,DEF,Sunderland,45,2.01,2,90
533,Aji Alese,DEF,Sunderland,40,0.13,0,0
534,Joe Anderson,DEF,Sunderland,39,0.02,0,0
535,Dennis Cirkin,DEF,Sunderland,40,0.0,0,0
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0,0
538,Zak Johnson,DEF,Sunderland,39,0.06,0,0
539,Luke O'Nien,DEF,Sunderland,40,0.22,1,1
540,Timothée Pembélé,DEF,Sunderland,39,0.02,0,0
541,Reinildo Mandava,DEF,Sunderland,40,1.88,4,90
543,Simon Adingra,MID,Sunderland,50,0.8,0,0
544,Habib Diarra,MID,Sunderland,53,0.0,0,0
547,Enzo Le Fée,MID,Sunderland,49,3.19,5,79
548,Romaine Mundle,MID,Sunderland,49,0.0,0,0
549,Dan Neil,MID,Sunderland,48,0.33,0,0
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0,0
551,Chris Rigg,MID,Sunderland,48,0.56,0,0
552,Noah Sadiki,MID,Sunderland,50,2.27,2,90
553,Chemsdine Talbi,MID,Sunderland,50,1.36,10,90
554,Abdoullah Ba,MID,Sunderland,43,0.05,0,0
557,Harrison Jones,MID,Sunderland,44,0.07,0,0
558,Jay Matete,MID,Sunderland,44,0.04,0,0
560,Wilson Isidor,FWD,Sunderland,56,2.9,1,28
561,Eliezer Mayenda Dossou,FWD,Sunderland,53,0.54,0,0
562,Ahmed Abdullahi,FWD,Sunderland,43,0.03,0,0
565,Guglielmo Vicario,GK,Spurs,50,2.79,2,90
566,Brandon Austin,GK,Spurs,39,0.0,0,0
567,Antonín Kinský,GK,Spurs,39,0.03,0,0
568,Pedro Porro Sauceda,DEF,Spurs,54,2.79,1,90
569,Cristian Romero,DEF,Spurs,50,3.03,17,90
570,Kevin Danso,DEF,Spurs,43,0.39,3,90
571,Ben Davies,DEF,Spurs,43,0.05,0,0
572,Radu Drăgușin,DEF,Spurs,45,0.03,0,0
573,Djed Spence,DEF,Spurs,44,1.95,0,0
574,Destiny Udogie,DEF,Spurs,44,1.25,1,90
575,Micky van de Ven,DEF,Spurs,48,2.6,0,0
577,Takai Kōta,DEF,Spurs,40,0.02,0,0
