id,name,position,team,now_cost,expected_points,total_points
59,Amadou Onana,MID,Aston Villa,48,3.45,2
367,Giorgi Mamardashvili,GK,Liverpool,41,0.03,0
49,Leon Bailey,MID,Aston Villa,55,0.68,0
385,Federico Chiesa,MID,Liverpool,63,0.43,0
778,Ethan Sutherland,MID,Wolves,45,0.0,0
328,Ryan Sessegnon,MID,Fulham,54,3.25,4
409,John Stones,DEF,Man City,54,0.12,0
551,Chris Rigg,MID,Sunderland,47,0.5,0
539,Luke O'Nien,DEF,Sunderland,40,1.73,0
198,Axel Tuanzebe,DEF,Burnley,39,0.0,0
803,Teddy Sharman-Lowe,GK,Chelsea,40,0.03,0
294,Séamus Coleman,DEF,Everton,42,0.08,0
301,Carlos Alcaraz Durán,MID,Everton,52,0.0,0
800,Djiamgone Jocelin Ta Bi,MID,Sunderland,50,0.0,0
728,Merlin Röhl,MID,Everton,50,0.66,0
156,Charlie Tasker,DEF,Brighton,38,0.01,0
763,Charlie Gray,MID,Man City,45,0.01,0
135,Yoane Wissa,FWD,Newcastle,73,1.1,1
260,Marc Guéhi,DEF,Man City,52,4.23,6
205,Josh Cullen,MID,Burnley,49,0.0,0
430,Erling Haaland,FWD,Man City,148,5.87,0
573,Djed Spence,DEF,Spurs,42,2.57,0
104,Julian Eyestone,GK,Brentford,39,0.0,0
368,Ármin Pécsi,GK,Liverpool,38,0.0,0
660,Anton Stach,MID,Leeds,47,3.72,2
272,Jefferson Lerma Solís,MID,Crystal Palace,49,0.0,0
194,Jordan Beyer,DEF,Burnley,39,0.0,0
398,Jayden Danns,FWD,Liverpool,43,0.02,0
686,Rio Ngumoha,MID,Liverpool,43,1.44,1
566,Brandon Austin,GK,Spurs,39,0.0,0
113,Sepp van den Berg,DEF,Brentford,45,4.47,6
691,Dominic Calvert-Lewin,FWD,Leeds,58,3.72,2
610,Aaron Wan-Bissaka,DEF,West Ham,41,2.62,0
547,Enzo Le Fée,MID,Sunderland,49,3.62,2
471,Mark Gillespie,GK,Newcastle,39,0.0,0
780,Ben Casey,FWD,Crystal Palace,45,0.01,0
354,Ethan Ampadu,MID,Leeds,49,3.1,4
716,Nicolò Savona,DEF,Nott'm Forest,45,0.0,0
336,Harrison Reed,MID,Fulham,43,0.06,0
292,Vitalii Mykolenko,DEF,Everton,49,2.19,3
427,Tijjani Reijnders,MID,Man City,50,1.12,1
149,Igor Julio dos Santos de Paulo,DEF,Brighton,45,0.13,0
223,Gabriel Słonina,GK,Chelsea,39,0.0,0
119,Bryan Mbeumo,MID,Man Utd,87,5.12,2
298,Reece Welch,DEF,Everton,38,0.02,0
707,Tyler Dibling,MID,Everton,53,0.52,0
88,Lewis Cook,MID,Bournemouth,49,0.0,0
85,Tyler Adams,MID,Bournemouth,49,3.17,1
42,Andrés García,DEF,Aston Villa,39,0.0,0
48,Youri Tielemans,MID,Aston Villa,59,0.0,0
719,Victor Lindelöf,DEF,Aston Villa,45,0.47,0
615,Crysencio Summerville,MID,West Ham,57,3.36,1
662,Cristhian Mosquera,DEF,Arsenal,53,0.47,0
595,Callum Olusesi,MID,Spurs,43,0.01,0
102,Ellery Balcombe,GK,Brentford,39,0.0,0
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,3.5,2
322,Kenny Tete,DEF,Fulham,45,3.62,2
743,Landon Emenalo,MID,Chelsea,45,0.0,0
734,Dilane Bakwa,MID,Nott'm Forest,59,0.63,1
164,Matt O'Riley,MID,Brighton,55,0.82,0
733,Senne Lammens,GK,Man Utd,50,3.73,2
773,Dean Benamar,DEF,Crystal Palace,40,0.0,0
254,Walter Benítez,GK,Crystal Palace,40,0.02,0
753,John Ruddy,GK,Newcastle,40,0.0,0
521,Ibrahim Sangaré,MID,Nott'm Forest,49,2.92,2
580,Brennan Johnson,MID,Crystal Palace,65,1.44,4
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0
402,Rayan Aït-Nouri,DEF,Man City,57,3.59,11
167,Carlos Baleba,MID,Brighton,45,2.72,1
688,James Wright,GK,Aston Villa,39,0.0,0
239,Jamie Bynoe-Gittens,MID,Chelsea,60,0.0,0
583,Dejan Kulusevski,MID,Spurs,64,0.0,0
351,Wilfried Gnonto,MID,Leeds,52,0.41,1
437,Lisandro Martínez,DEF,Man Utd,48,1.13,0
603,El Hadji Malick Diouf,DEF,West Ham,40,2.27,3
657,Leon Chiwome,FWD,Wolves,44,0.0,0
646,João Victor Gomes da Silva,MID,Wolves,53,3.48,14
227,Levi Samuels Colwill,DEF,Chelsea,47,0.0,0
755,Shea Lacey,MID,Man Utd,45,0.08,0
389,Harvey Elliott,MID,Aston Villa,51,0.0,0
143,Olivier Boscagli,DEF,Brighton,42,0.25,0
370,Jeremie Frimpong,DEF,Liverpool,57,1.71,4
744,Nehemiah Oriola,MID,Brighton,45,0.0,0
348,Joe Rodon,DEF,Leeds,39,2.73,2
749,Mateus Mané,FWD,Wolves,46,2.9,2
379,Rhys Williams,DEF,Liverpool,37,0.01,0
209,Josh Laurent,MID,Burnley,48,2.42,1
439,Diego León Blanco,DEF,Man Utd,42,0.0,0
548,Romaine Mundle,MID,Sunderland,49,0.0,0
795,Harry Howell,MID,Brighton,45,0.22,0
671,Callum Wilson,FWD,West Ham,58,1.72,0
757,Ronnie Hollingshead,GK,Aston Villa,40,0.0,0
125,Vitaly Janelt,MID,Brentford,49,3.81,0
699,Douglas Luiz Soares de Paulo,MID,Aston Villa,49,3.74,1
84,Marcus Tavernier,MID,Bournemouth,53,2.99,7
373,Virgil van Dijk,DEF,Liverpool,60,4.38,7
815,Axel Disasi,DEF,West Ham,45,2.07,-2
814,Luca Netz,DEF,Nott'm Forest,45,0.34,1
283,Jean-Philippe Mateta,FWD,Crystal Palace,75,0.0,0
31,Gabriel Fernando de Jesus,FWD,Arsenal,64,1.36,0
605,Maximilian Kilman,DEF,West Ham,42,0.55,0
732,Christantus Uche,FWD,Crystal Palace,55,0.27,0
807,Rayan Vitor Simplício Rocha,MID,Bournemouth,56,4.06,2
442,Harry Maguire,DEF,Man Utd,43,4.23,2
190,Hjalmar Ekdal,DEF,Burnley,39,0.19,0
455,Mason Mount,MID,Man Utd,59,0.0,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,42,0.05,1
623,Freddie Potts,MID,West Ham,44,0.0,0
403,Joško Gvardiol,DEF,Man City,59,0.0,0
436,Matthijs de Ligt,DEF,Man Utd,49,0.0,0
714,Nick Woltemade,FWD,Newcastle,68,3.4,1
752,Airidas Golambeckis,DEF,West Ham,40,0.0,0
586,Lucas Bergvall,MID,Spurs,52,0.0,0
22,Mikel Merino Zazón,MID,Arsenal,54,0.0,0
779,Braiden Graham,FWD,Everton,45,0.0,0
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,80,4.84,5
789,Max Merrick,GK,Chelsea,40,0.0,0
553,Chemsdine Talbi,MID,Sunderland,49,2.37,2
513,Zach Abbott,DEF,Nott'm Forest,38,0.41,0
245,Mykhailo Mudryk,MID,Chelsea,49,0.0,0
325,Emile Smith Rowe,MID,Fulham,56,3.64,2
587,Yves Bissouma,MID,Spurs,52,1.06,2
215,Zian Flemming,FWD,Burnley,53,3.44,6
782,Fraser Forster,GK,Bournemouth,40,0.0,0
531,Daniel Ballard,DEF,Sunderland,46,3.85,4
304,Tim Iroegbunam,MID,Everton,48,0.53,0
37,Lucas Digne,DEF,Aston Villa,45,1.11,2
679,Mads Hermansen,GK,West Ham,42,1.73,0
666,Viktor Gyökeres,FWD,Arsenal,88,3.83,2
50,Emiliano Buendía Stati,MID,Aston Villa,53,4.35,1
664,Benjamin Lecomte,GK,Fulham,39,0.03,0
8,Jurriën Timber,DEF,Arsenal,64,4.06,8
187,Kyle Walker,DEF,Burnley,44,2.48,0
235,Cole Palmer,MID,Chelsea,106,3.62,1
257,Maxence Lacroix,DEF,Crystal Palace,51,3.29,3
220,Robert Lynch Sánchez,GK,Chelsea,49,2.47,2
182,James Trafford,GK,Man City,45,0.03,0
391,Ben Gannon-Doak,MID,Bournemouth,48,0.0,0
794,Max Alleyne,DEF,Man City,41,0.0,0
157,Mitoma Kaoru,MID,Brighton,61,4.13,1
295,Michael Keane,DEF,Everton,46,1.59,1
774,Jenson Jones,DEF,Sunderland,40,0.0,0
609,Jean-Clair Todibo,DEF,West Ham,43,1.03,0
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,3.63,5
758,Mohamadou Kanté,MID,West Ham,45,0.0,1
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,69,4.33,6
694,Nordi Mukiele,DEF,Sunderland,46,0.0,0
570,Kevin Danso,DEF,Spurs,42,3.54,1
667,Adam Aznou,DEF,Everton,42,0.01,0
571,Ben Davies,DEF,Spurs,43,0.0,0
532,Trai Hume,DEF,Sunderland,45,2.71,2
331,Tom Cairney,MID,Fulham,48,0.3,0
318,Calvin Bassey,DEF,Fulham,44,3.31,1
786,Alfie McNally,GK,Fulham,40,0.0,0
75,Matai Akinmboni,DEF,Bournemouth,38,0.0,0
129,Yehor Yarmoliuk,MID,Brentford,50,3.14,1
311,Norberto Bercique Gomes Betuncal,FWD,Everton,50,1.21,9
24,Christian Nørgaard,MID,Arsenal,51,0.2,1
669,Dan Ndoye,MID,Nott'm Forest,55,0.62,1
718,Soungoutou Magassa,MID,West Ham,50,2.69,1
702,Bradley Burrowes,MID,Aston Villa,44,0.05,0
17,Martin Ødegaard,MID,Arsenal,78,1.86,0
181,Charalampos Kostoulas,FWD,Brighton,48,0.88,0
804,João Victor de Souza Menezes,DEF,Spurs,40,0.52,1
288,Mark Travers,GK,Everton,43,0.03,0
431,Altay Bayındır,GK,Man Utd,47,0.03,0
756,Malcom DaCosta,MID,Bournemouth,45,0.01,0
236,Pedro Lomba Neto,MID,Chelsea,70,3.03,-1
635,Rodrigo Martins Gomes,DEF,Wolves,44,2.76,7
634,Yerson Mosquera Valdelamar,DEF,Wolves,43,2.85,9
299,Iliman Ndiaye,MID,Everton,62,4.3,4
771,Tyler Fletcher,MID,Man Utd,44,0.01,0
722,Florentino Ibrain Morris Luís,MID,Burnley,50,1.15,1
47,Morgan Rogers,MID,Aston Villa,77,4.46,2
27,Reiss Nelson,MID,Brentford,48,0.25,0
476,Dan Burn,DEF,Newcastle,50,4.22,0
497,Lewis Miley,MID,Newcastle,45,0.0,0
562,Ahmed Abdullahi,FWD,Sunderland,42,0.03,0
140,Tom McGill,GK,Brighton,39,0.0,0
13,Brayden Clarke,DEF,Arsenal,38,0.0,0
199,Joe Worrall,DEF,Burnley,38,2.53,2
237,Enzo Fernández,MID,Chelsea,68,3.09,1
479,Emil Krafth,DEF,Newcastle,43,0.0,0
58,Boubacar Kamara,MID,Aston Villa,49,0.0,0
661,Hugo Ekitiké,FWD,Liverpool,89,5.56,15
378,Amara Nallo,DEF,Liverpool,37,0.01,0
372,Andrew Robertson,DEF,Liverpool,57,1.15,0
689,Seung-Soo Park,MID,Newcastle,43,0.02,0
726,Randal Kolo Muani,FWD,Spurs,69,2.73,1
138,Jason Steele,GK,Brighton,42,0.03,0
516,Callum Hudson-Odoi,MID,Nott'm Forest,57,3.25,2
226,Trevoh Chalobah,DEF,Chelsea,57,3.12,1
745,Jun'ai Byfield,DEF,Spurs,40,0.0,0
2,Kepa Arrizabalaga Revuelta,GK,Arsenal,41,0.04,0
706,James Justin,DEF,Leeds,39,2.23,2
374,Ibrahima Konaté,DEF,Liverpool,54,4.09,1
217,Lyle Foster,FWD,Burnley,49,1.62,0
791,Valentín Castellanos,FWD,West Ham,55,3.17,7
4,Tommy Setford,GK,Arsenal,39,0.0,0
206,Marcus Edwards,MID,Burnley,47,3.45,0
687,Remy Rees-Dottin,MID,Bournemouth,43,0.0,0
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.01,0
258,Tyrick Mitchell,DEF,Crystal Palace,50,2.5,1
407,Matheus Nunes,DEF,Man City,54,4.01,8
703,Sam Proctor,GK,Aston Villa,39,0.0,0
557,Harrison Jones,MID,Sunderland,43,0.0,0
324,Alex Iwobi,MID,Fulham,63,3.6,10
319,Timothy Castagne,DEF,Fulham,43,0.8,0
314,Bernd Leno,GK,Fulham,49,3.27,2
692,Giovanni Leoni,DEF,Liverpool,49,0.0,0
76,Owen Bevan,DEF,Bournemouth,38,0.0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.03,0
384,Cody Gakpo,MID,Liverpool,73,4.96,6
273,Adam Wharton,MID,Crystal Palace,50,3.32,2
446,Tyler Fredricson,DEF,Man Utd,38,0.0,0
55,Ross Barkley,MID,Aston Villa,48,1.27,1
818,James Wilson,FWD,Spurs,45,0.0,0
346,Sam Byram,DEF,Leeds,38,0.05,0
261,Chris Richards,DEF,Crystal Palace,44,2.87,1
489,Jacob Murphy,MID,Newcastle,59,0.88,6
221,Filip Jörgensen,GK,Chelsea,43,0.0,0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,3.67,3
390,Ryan Gravenberch,MID,Liverpool,55,3.41,5
246,Andrey Nascimento dos Santos,MID,Chelsea,45,2.67,2
812,Melker Ellborg,GK,Sunderland,40,0.03,0
293,Jake O'Brien,DEF,Everton,49,2.42,1
19,Gabriel Martinelli Silva,MID,Arsenal,68,1.36,1
413,Omar Marmoush,MID,Man City,83,2.96,3
747,Ezra Mayers,DEF,West Ham,40,0.05,1
170,James Milner,MID,Brighton,49,0.53,2
711,Andre Harriman-Annous,MID,Arsenal,44,0.02,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.02,0
284,Eddie Nketiah,FWD,Crystal Palace,54,0.0,0
493,Sean Longstaff,MID,Leeds,48,1.42,0
263,Nathaniel Clyne,DEF,Crystal Palace,38,0.2,0
343,Pascal Struijk,DEF,Leeds,43,2.85,2
515,Morgan Gibbs-White,MID,Nott'm Forest,73,4.03,9
381,Mohamed Salah,MID,Liverpool,140,6.28,2
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0
681,Benjamin Sesko,FWD,Man Utd,72,4.24,8
249,João Pedro Junqueira de Jesus,FWD,Chelsea,77,3.05,2
724,Lutsharel Geertruida,DEF,Sunderland,45,2.61,4
77,James Hill,DEF,Bournemouth,41,4.47,2
16,Bukayo Saka,MID,Arsenal,98,5.09,2
636,Santiago Ignacio Bueno,DEF,Wolves,44,3.18,6
801,Alex Tóth,MID,Bournemouth,50,1.17,0
519,Nicolás Domínguez,MID,Nott'm Forest,50,1.48,0
255,Remi Matthews,GK,Crystal Palace,39,0.0,0
339,Illan Meslier,GK,Leeds,41,0.0,0
470,Martin Dúbravka,GK,Burnley,40,2.9,0
186,Connor Roberts,DEF,Burnley,44,0.0,0
506,Murillo Costa dos Santos,DEF,Nott'm Forest,52,3.3,1
148,Ferdi Kadıoğlu,DEF,Brighton,44,3.56,2
281,Kaden Rodney,MID,Crystal Palace,44,0.01,0
659,Kyle Walker-Peters,DEF,West Ham,42,0.3,0
347,Gabriel Gudmundsson,DEF,Leeds,38,2.49,2
772,Sam Alabi,MID,Newcastle,45,0.0,0
448,Tyrell Malacia,DEF,Man Utd,38,0.02,0
39,Ian Maatsen,DEF,Aston Villa,42,4.03,1
405,Nathan Aké,DEF,Man City,53,0.76,1
652,Enso González Medina,MID,Wolves,43,0.03,0
342,Jayden Bogle,DEF,Leeds,44,2.24,2
581,James Maddison,MID,Spurs,68,0.0,0
159,Solly March,MID,Brighton,58,0.15,1
458,Kobbie Mainoo,MID,Man Utd,46,3.34,2
522,Ryan Yates,MID,Nott'm Forest,47,0.29,0
810,Luka Bentt,MID,Brentford,45,0.0,0
120,Kevin Schade,MID,Brentford,69,4.56,7
682,David Møller Wolfe,DEF,Wolves,42,0.2,0
802,Keiber Lamadrid,MID,West Ham,50,0.07,0
376,Joe Gomez,DEF,Liverpool,49,3.33,1
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,43,0.38,0
582,Mohammed Kudus,MID,Spurs,64,0.0,0
597,Richarlison de Andrade,FWD,Spurs,63,1.96,5
110,Michael Kayode,DEF,Brentford,45,1.78,-1
668,Granit Xhaka,MID,Sunderland,51,3.62,2
806,Christos Mandas,GK,Bournemouth,40,0.03,0
121,Mikkel Damsgaard,MID,Brentford,56,2.35,18
21,Declan Rice,MID,Arsenal,76,4.78,5
126,Mathias Jensen,MID,Brentford,49,3.27,2
152,Joël Veltman,DEF,Brighton,43,1.82,1
317,Joachim Andersen,DEF,Fulham,45,4.24,0
303,James Garner,MID,Everton,52,4.17,6
466,Joshua Zirkzee,FWD,Man Utd,58,0.17,1
375,Conor Bradley,DEF,Liverpool,49,0.0,0
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,71,4.83,6
382,Florian Wirtz,MID,Liverpool,84,0.0,0
20,Leandro Trossard,MID,Arsenal,67,3.85,1
6,William Saliba,DEF,Arsenal,61,3.56,10
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0
486,Anthony Elanga,MID,Newcastle,65,3.5,1
18,Noni Madueke,MID,Arsenal,68,1.88,0
332,Saša Lukić,MID,Fulham,49,0.85,0
767,Luke Rawlings,MID,Wolves,45,0.0,0
700,Max Dowman,MID,Arsenal,42,0.09,0
400,Stefan Ortega Moreno,GK,Nott'm Forest,47,3.08,0
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,55,3.34,9
494,Joe Willock,MID,Newcastle,50,2.35,0
517,Elliot Anderson,MID,Nott'm Forest,54,4.53,1
163,Jack Hinshelwood,MID,Brighton,51,2.73,5
86,David Brooks,MID,Bournemouth,50,2.01,1
731,Kevin Santos Lopes de Macedo,MID,Fulham,58,0.0,0
505,Nikola Milenković,DEF,Nott'm Forest,51,3.19,1
80,Julio Soler Barreto,DEF,Bournemouth,40,0.09,0
783,Pascal Groß,MID,Brighton,55,4.15,5
231,Mamadou Sarr,DEF,Chelsea,45,0.25,1
365,Lukas Nmecha,FWD,Leeds,50,1.66,1
210,Loum Tchaouna,MID,Burnley,49,0.76,1
64,Ollie Watkins,FWD,Aston Villa,86,3.34,2
614,James Ward-Prowse,MID,Burnley,56,0.9,2
624,Jarrod Bowen,FWD,West Ham,76,3.81,7
423,Nico González Iglesias,MID,Man City,59,0.63,0
344,Jaka Bijol,DEF,Leeds,39,0.76,1
90,Alex Scott,MID,Bournemouth,50,3.93,3
523,Eric da Silva Moreira,MID,Nott'm Forest,45,0.03,0
444,Leny Yoro,DEF,Man Utd,41,3.45,2
169,Diego Gómez Amarilla,MID,Brighton,49,3.76,9
725,Piero Hincapié,DEF,Arsenal,51,3.01,0
790,Lucá Williams-Barnett,MID,Spurs,45,0.0,0
508,Neco Williams,DEF,Nott'm Forest,47,3.18,0
305,Harrison Armstrong,MID,Everton,45,2.65,1
695,Jackson Tchatchoua,DEF,Wolves,44,0.63,6
195,Lucas Pires Silva,DEF,Burnley,38,1.54,0
560,Wilson Isidor,FWD,Sunderland,51,3.23,1
746,Kieran Morrison,MID,Liverpool,45,0.0,0
83,Dango Ouattara,MID,Brentford,59,4.61,5
584,Mathys Tel,MID,Spurs,62,1.49,1
491,Sandro Tonali,MID,Newcastle,53,3.57,6
759,Marli Salmon,DEF,Arsenal,40,0.0,0
748,Josh Dasilva,MID,Brentford,49,0.0,0
632,Matt Doherty,DEF,Wolves,44,1.45,0
787,Sam Chambers,MID,Leeds,44,0.0,0
685,Bafodé Diakité,DEF,Bournemouth,42,0.29,0
670,Robin Roefs,GK,Sunderland,49,3.11,2
676,Lesley Ugochukwu,MID,Burnley,50,2.8,1
259,Borna Sosa,DEF,Crystal Palace,48,0.27,0
462,Jack Fletcher,MID,Man Utd,43,0.06,0
7,Riccardo Calafiori,DEF,Arsenal,56,1.62,0
1,David Raya Martín,GK,Arsenal,60,3.64,3
130,Romelle Donovan,MID,Brentford,44,0.15,1
145,Maxim De Cuyper,DEF,Brighton,43,0.83,1
362,Joël Piroe,FWD,Leeds,49,0.24,1
33,Marco Bizot,GK,Aston Villa,42,0.03,0
717,Xavi Simons,MID,Spurs,65,3.49,1
627,Sam Johnstone,GK,Wolves,44,0.03,0
316,Antonee Robinson,DEF,Fulham,49,0.86,0
654,Jørgen Strand Larsen,FWD,Crystal Palace,62,3.28,1
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,64,0.0,0
665,Lucas Estella Perri,GK,Leeds,45,0.05,0
244,Roméo Lavia,MID,Chelsea,49,0.13,1
151,Jan Paul van Hecke,DEF,Brighton,44,3.84,4
811,Rio Kyerematen,MID,Spurs,45,0.01,0
487,Harvey Barnes,MID,Newcastle,61,4.11,1
15,Josh Nichols,DEF,Arsenal,37,0.0,0
467,Chido Obi,FWD,Man Utd,42,0.04,0
252,Marc Guiu Paz,FWD,Chelsea,41,0.07,0
54,John McGinn,MID,Aston Villa,54,0.0,0
262,Chadi Riad Dnanou,DEF,Crystal Palace,40,1.75,1
640,Pedro Cardoso de Lima,DEF,Wolves,40,0.06,0
414,Phil Foden,MID,Man City,81,2.02,0
737,Jonah Kusi-Asare,FWD,Fulham,45,0.16,0
434,Tom Heaton,GK,Man Utd,39,0.0,0
712,Yéremy Pino Santos,MID,Crystal Palace,58,2.21,1
588,Wilson Odobert,MID,Spurs,53,0.0,0
