id,name,position,team,now_cost,expected_points,total_points
106,Nathan Collins,DEF,Brentford,50,4.67,1
459,Manuel Ugarte Ribeiro,MID,Man Utd,47,0.62,0
473,Lewis Hall,DEF,Newcastle,53,3.77,1
230,Wesley Fofana,DEF,Chelsea,44,3.43,1
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0
270,Will Hughes,MID,Crystal Palace,47,2.16,1
456,Jadon Sancho,MID,Aston Villa,58,2.97,1
697,Amine Adli,MID,Bournemouth,54,3.69,10
575,Micky van de Ven,DEF,Spurs,46,4.08,7
606,Konstantinos Mavropanos,DEF,West Ham,44,2.94,2
631,Emmanuel Agbadou,DEF,Wolves,42,1.91,0
424,Oscar Bobb,MID,Man City,51,0.22,0
124,Jordan Henderson,MID,Brentford,50,0.98,1
329,Harry Wilson,MID,Fulham,60,4.04,10
799,Charlie Stevens,MID,Bournemouth,45,0.01,0
684,Malick Thiaw,DEF,Newcastle,51,4.02,1
788,Godwill Kukonki,DEF,Man Utd,40,0.0,0
396,Trey Nyoni,MID,Liverpool,43,0.01,0
766,Saheed Olagunju,DEF,Wolves,40,0.01,0
709,Ladislav Krejcí,DEF,Wolves,45,2.13,1
228,Malo Gusto,DEF,Chelsea,49,1.96,1
418,Jérémy Doku,MID,Man City,64,4.28,1
345,Sebastiaan Bornauw,DEF,Leeds,38,2.45,4
274,Asher Agbinone,MID,Crystal Palace,43,0.01,0
502,Matz Sels,GK,Nott'm Forest,46,2.92,6
713,Álex Jiménez Sánchez,DEF,Bournemouth,45,3.01,7
658,Nathan Fraser,FWD,Wolves,42,0.01,0
302,Idrissa Gana Gueye,MID,Everton,54,2.77,6
276,Justin Devenny,MID,Crystal Palace,43,0.93,0
341,Karl Darlow,GK,Leeds,39,2.63,2
100,Junior Kroupi,FWD,Bournemouth,46,3.7,1
544,Habib Diarra,MID,Sunderland,53,2.78,0
567,Antonín Kinský,GK,Spurs,39,0.04,0
67,Đorđe Petrović,GK,Bournemouth,45,2.49,1
600,Alphonse Areola,GK,West Ham,43,3.56,2
5,Gabriel dos Santos Magalhães,DEF,Arsenal,69,5.04,1
62,Jamaldeen Jimoh-Aloba,MID,Aston Villa,45,0.0,0
784,George Brierley,MID,Burnley,45,0.0,0
680,Armando Broja,FWD,Burnley,52,3.16,2
229,Benoît Badiashile Mukinayi,DEF,Chelsea,44,0.94,4
764,Reigan Heskey,MID,Man City,45,0.02,0
739,Divine Mukasa,MID,Man City,44,0.03,0
644,Jean-Ricner Bellegarde,MID,Wolves,51,0.0,0
507,Ola Aina,DEF,Nott'm Forest,47,2.97,11
387,Dominik Szoboszlai,MID,Liverpool,66,4.07,13
761,Freddie Simmonds,DEF,Brighton,40,0.01,0
401,Marcus Bettinelli,GK,Man City,38,0.0,0
613,Tomáš Souček,MID,West Ham,57,2.14,2
419,Jack Grealish,MID,Everton,64,0.0,0
356,Ilia Gruev,MID,Leeds,47,1.24,2
63,Kadan Young,MID,Aston Villa,43,0.01,0
392,Endo Wataru,MID,Liverpool,49,0.04,1
727,Samuel Chukwueze,MID,Fulham,53,3.49,6
776,Oliver Pimlott,MID,Burnley,45,0.0,0
173,Mats Wieffer,MID,Brighton,49,0.0,0
568,Pedro Porro Sauceda,DEF,Spurs,52,4.54,1
271,Daichi Kamada,MID,Crystal Palace,50,0.0,0
243,Tyrique George,MID,Chelsea,48,0.0,0
792,Alysson Edward Franco da Rocha dos Santos,MID,Aston Villa,50,0.47,0
469,Nick Pope,GK,Newcastle,51,3.22,3
645,Fer López González,MID,Wolves,51,0.27,0
353,Daniel James,MID,Leeds,52,0.0,0
554,Abdoullah Ba,MID,Sunderland,43,0.0,0
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.24,0
300,Dwight McNeil,MID,Everton,55,3.53,1
52,Jacob Ramsey,MID,Newcastle,53,1.6,1
721,Veljko Milosavljevic,DEF,Bournemouth,44,1.02,0
651,Tom Edozie,MID,Wolves,43,0.0,0
307,Coby Ebere,MID,Everton,44,0.01,0
144,Diego Coppola,DEF,Brighton,42,0.12,0
738,Lukasz Fabianski,GK,West Ham,45,0.0,0
59,Amadou Onana,MID,Aston Villa,48,0.0,5
367,Giorgi Mamardashvili,GK,Liverpool,42,0.03,0
49,Leon Bailey,MID,Aston Villa,55,1.12,1
385,Federico Chiesa,MID,Liverpool,63,0.49,0
778,Ethan Sutherland,MID,Wolves,45,0.0,0
328,Ryan Sessegnon,MID,Fulham,54,1.22,1
409,John Stones,DEF,Man City,54,0.0,0
551,Chris Rigg,MID,Sunderland,47,0.64,0
539,Luke O'Nien,DEF,Sunderland,40,0.05,1
198,Axel Tuanzebe,DEF,Burnley,39,3.12,7
294,Séamus Coleman,DEF,Everton,42,0.0,0
301,Carlos Alcaraz Durán,MID,Everton,52,0.0,0
800,Djiamgone Jocelin Ta Bi,MID,Sunderland,50,0.42,0
468,Ethan Wheatley,FWD,Man Utd,45,0.0,0
297,Roman Dixon,DEF,Everton,38,0.05,0
728,Merlin Röhl,MID,Everton,50,0.67,0
156,Charlie Tasker,DEF,Brighton,38,0.01,0
763,Charlie Gray,MID,Man City,45,0.01,0
135,Yoane Wissa,FWD,Newcastle,73,3.19,2
260,Marc Guéhi,DEF,Man City,52,4.75,6
205,Josh Cullen,MID,Burnley,50,0.0,0
430,Erling Haaland,FWD,Man City,151,7.1,1
573,Djed Spence,DEF,Spurs,43,3.04,1
104,Julian Eyestone,GK,Brentford,39,0.0,0
368,Ármin Pécsi,GK,Liverpool,38,0.0,0
660,Anton Stach,MID,Leeds,49,1.95,8
272,Jefferson Lerma Solís,MID,Crystal Palace,49,2.35,1
194,Jordan Beyer,DEF,Burnley,39,0.0,0
398,Jayden Danns,FWD,Liverpool,43,0.02,0
686,Rio Ngumoha,MID,Liverpool,43,0.31,1
566,Brandon Austin,GK,Spurs,39,0.0,0
113,Sepp van den Berg,DEF,Brentford,45,0.69,1
691,Dominic Calvert-Lewin,FWD,Leeds,60,3.72,2
610,Aaron Wan-Bissaka,DEF,West Ham,41,3.69,2
547,Enzo Le Fée,MID,Sunderland,49,3.44,2
471,Mark Gillespie,GK,Newcastle,39,0.0,0
780,Ben Casey,FWD,Crystal Palace,45,0.02,0
354,Ethan Ampadu,MID,Leeds,49,3.44,4
45,Lino da Cruz Sousa,DEF,Aston Villa,38,0.01,0
716,Nicolò Savona,DEF,Nott'm Forest,45,0.32,0
336,Harrison Reed,MID,Fulham,43,0.2,0
292,Vitalii Mykolenko,DEF,Everton,49,3.96,2
128,Frank Onyeka,MID,Brentford,48,0.41,0
427,Tijjani Reijnders,MID,Man City,52,1.39,3
149,Igor Julio dos Santos de Paulo,DEF,West Ham,45,0.44,0
223,Gabriel Słonina,GK,Chelsea,39,0.0,0
119,Bryan Mbeumo,MID,Man Utd,82,3.36,10
298,Reece Welch,DEF,Everton,38,0.05,0
707,Tyler Dibling,MID,Everton,53,1.96,1
88,Lewis Cook,MID,Bournemouth,49,3.62,4
85,Tyler Adams,MID,Bournemouth,49,0.0,0
480,Jamaal Lascelles,DEF,Newcastle,43,0.0,0
42,Andrés García,DEF,Aston Villa,39,0.0,0
48,Youri Tielemans,MID,Aston Villa,59,3.66,3
719,Victor Lindelöf,DEF,Aston Villa,45,0.4,1
615,Crysencio Summerville,MID,West Ham,55,3.49,8
662,Cristhian Mosquera,DEF,Arsenal,53,0.27,0
595,Callum Olusesi,MID,Spurs,43,0.01,0
102,Ellery Balcombe,GK,Brentford,39,0.0,0
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,3.78,8
322,Kenny Tete,DEF,Fulham,45,1.52,0
743,Landon Emenalo,MID,Chelsea,45,0.0,0
734,Dilane Bakwa,MID,Nott'm Forest,59,0.56,0
733,Senne Lammens,GK,Man Utd,50,2.51,2
773,Dean Benamar,DEF,Crystal Palace,40,0.0,0
254,Walter Benítez,GK,Crystal Palace,40,0.03,0
753,John Ruddy,GK,Newcastle,40,0.0,0
521,Ibrahim Sangaré,MID,Nott'm Forest,49,1.78,5
580,Brennan Johnson,MID,Crystal Palace,65,2.83,2
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0
402,Rayan Aït-Nouri,DEF,Man City,57,2.87,0
167,Carlos Baleba,MID,Brighton,45,1.44,4
688,James Wright,GK,Aston Villa,39,0.0,0
239,Jamie Bynoe-Gittens,MID,Chelsea,60,0.55,1
583,Dejan Kulusevski,MID,Spurs,64,0.0,0
351,Wilfried Gnonto,MID,Leeds,52,1.0,0
437,Lisandro Martínez,DEF,Man Utd,48,2.48,-1
603,El Hadji Malick Diouf,DEF,West Ham,40,3.03,1
657,Leon Chiwome,FWD,Wolves,44,0.0,0
646,João Victor Gomes da Silva,MID,Wolves,53,2.98,3
213,Jaydon Banel,MID,Burnley,45,0.05,0
227,Levi Samuels Colwill,DEF,Chelsea,47,0.0,0
755,Shea Lacey,MID,Man Utd,45,0.06,0
389,Harvey Elliott,MID,Aston Villa,51,0.0,0
143,Olivier Boscagli,DEF,Brighton,42,0.21,5
370,Jeremie Frimpong,DEF,Liverpool,58,3.58,0
744,Nehemiah Oriola,MID,Brighton,45,0.0,0
348,Joe Rodon,DEF,Leeds,39,3.65,4
749,Mateus Mané,FWD,Wolves,45,2.46,2
379,Rhys Williams,DEF,Liverpool,38,0.01,0
209,Josh Laurent,MID,Burnley,48,1.97,0
439,Diego León Blanco,DEF,Man Utd,42,0.0,0
548,Romaine Mundle,MID,Sunderland,49,0.06,1
68,Will Dennis,GK,Bournemouth,40,0.0,0
795,Harry Howell,MID,Brighton,45,0.09,0
671,Callum Wilson,FWD,West Ham,58,0.0,1
757,Ronnie Hollingshead,GK,Aston Villa,40,0.0,0
125,Vitaly Janelt,MID,Brentford,49,3.84,2
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,49,0.68,0
84,Marcus Tavernier,MID,Bournemouth,55,0.0,0
373,Virgil van Dijk,DEF,Liverpool,59,4.3,9
283,Jean-Philippe Mateta,FWD,Crystal Palace,75,3.87,2
31,Gabriel Fernando de Jesus,FWD,Arsenal,64,1.04,1
605,Maximilian Kilman,DEF,West Ham,42,2.09,1
650,Tawanda Chirewa,MID,Wolves,43,0.09,0
705,Elijah Campbell,DEF,Everton,39,0.05,0
732,Christantus Uche,FWD,Crystal Palace,55,0.33,1
442,Harry Maguire,DEF,Man Utd,43,2.38,3
190,Hjalmar Ekdal,DEF,Burnley,39,0.41,0
455,Mason Mount,MID,Man Utd,59,0.39,0
132,Paris Maghoma,MID,Brentford,45,0.0,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,42,0.06,0
623,Freddie Potts,MID,West Ham,44,1.41,1
403,Joško Gvardiol,DEF,Man City,60,0.0,0
436,Matthijs de Ligt,DEF,Man Utd,49,0.0,0
714,Nick Woltemade,FWD,Newcastle,72,2.88,1
752,Airidas Golambeckis,DEF,West Ham,40,0.0,0
586,Lucas Bergvall,MID,Spurs,52,0.0,0
22,Mikel Merino Zazón,MID,Arsenal,55,1.11,7
779,Braiden Graham,FWD,Everton,45,0.0,0
175,Joe Knight,MID,Brighton,44,0.0,0
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,80,2.25,9
789,Max Merrick,GK,Chelsea,40,0.0,0
553,Chemsdine Talbi,MID,Sunderland,49,2.64,1
513,Zach Abbott,DEF,Nott'm Forest,38,0.0,0
245,Mykhailo Mudryk,MID,Chelsea,49,0.0,0
325,Emile Smith Rowe,MID,Fulham,56,3.48,2
587,Yves Bissouma,MID,Spurs,52,0.15,4
215,Zian Flemming,FWD,Burnley,53,1.49,0
782,Fraser Forster,GK,Bournemouth,40,0.03,0
531,Daniel Ballard,DEF,Sunderland,46,4.01,2
304,Tim Iroegbunam,MID,Everton,48,0.54,0
37,Lucas Digne,DEF,Aston Villa,45,1.54,3
679,Mads Hermansen,GK,West Ham,42,0.03,0
666,Viktor Gyökeres,FWD,Arsenal,87,3.65,1
50,Emiliano Buendía Stati,MID,Aston Villa,53,3.8,11
664,Benjamin Lecomte,GK,Fulham,39,0.03,0
8,Jurriën Timber,DEF,Arsenal,63,4.35,1
187,Kyle Walker,DEF,Burnley,44,2.83,4
235,Cole Palmer,MID,Chelsea,104,4.87,0
257,Maxence Lacroix,DEF,Crystal Palace,51,3.6,1
220,Robert Lynch Sánchez,GK,Chelsea,49,3.45,3
162,Brajan Gruda,MID,Brighton,54,1.94,0
182,James Trafford,GK,Man City,45,0.04,0
391,Ben Gannon-Doak,MID,Bournemouth,48,0.0,0
794,Max Alleyne,DEF,Man City,45,0.63,0
157,Mitoma Kaoru,MID,Brighton,61,3.34,2
295,Michael Keane,DEF,Everton,47,0.0,0
774,Jenson Jones,DEF,Sunderland,40,0.0,0
609,Jean-Clair Todibo,DEF,West Ham,43,3.39,2
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,3.12,0
758,Mohamadou Kanté,MID,West Ham,45,0.0,0
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,3.93,8
694,Nordi Mukiele,DEF,Sunderland,45,4.03,4
570,Kevin Danso,DEF,Spurs,42,0.47,1
667,Adam Aznou,DEF,Everton,42,0.01,0
571,Ben Davies,DEF,Spurs,43,0.0,0
532,Trai Hume,DEF,Sunderland,45,2.7,0
331,Tom Cairney,MID,Fulham,48,1.25,1
318,Calvin Bassey,DEF,Fulham,44,3.06,0
786,Alfie McNally,GK,Fulham,40,0.0,0
75,Matai Akinmboni,DEF,Bournemouth,38,0.0,0
129,Yehor Yarmoliuk,MID,Brentford,50,3.27,3
311,Norberto Bercique Gomes Betuncal,FWD,Everton,50,1.34,1
24,Christian Nørgaard,MID,Arsenal,51,0.25,0
669,Dan Ndoye,MID,Nott'm Forest,55,1.54,0
718,Soungoutou Magassa,MID,West Ham,50,1.46,0
702,Bradley Burrowes,MID,Aston Villa,44,0.09,0
313,Martin Sherif,FWD,Everton,44,0.0,0
17,Martin Ødegaard,MID,Arsenal,78,4.0,4
181,Charalampos Kostoulas,FWD,Brighton,48,0.93,0
288,Mark Travers,GK,Everton,43,0.03,0
431,Altay Bayındır,GK,Man Utd,47,0.03,0
756,Malcom DaCosta,MID,Bournemouth,45,0.01,0
236,Pedro Lomba Neto,MID,Chelsea,71,3.65,3
635,Rodrigo Martins Gomes,DEF,Wolves,44,0.34,1
634,Yerson Mosquera Valdelamar,DEF,Wolves,43,1.7,0
299,Iliman Ndiaye,MID,Everton,62,4.43,2
771,Tyler Fletcher,MID,Man Utd,45,0.01,0
722,Florentino Ibrain Morris Luís,MID,Burnley,50,3.56,4
47,Morgan Rogers,MID,Aston Villa,77,3.62,8
27,Reiss Nelson,MID,Brentford,48,0.51,0
476,Dan Burn,DEF,Newcastle,50,1.65,0
497,Lewis Miley,MID,Newcastle,45,3.51,2
562,Ahmed Abdullahi,FWD,Sunderland,42,0.03,0
140,Tom McGill,GK,Brighton,39,0.0,0
13,Brayden Clarke,DEF,Arsenal,38,0.0,0
199,Joe Worrall,DEF,Burnley,38,0.11,0
237,Enzo Fernández,MID,Chelsea,66,4.19,8
479,Emil Krafth,DEF,Newcastle,43,0.0,0
58,Boubacar Kamara,MID,Aston Villa,49,0.0,0
661,Hugo Ekitiké,FWD,Liverpool,89,4.1,1
378,Amara Nallo,DEF,Liverpool,37,0.01,0
372,Andrew Robertson,DEF,Liverpool,57,1.04,1
689,Seung-Soo Park,MID,Newcastle,43,0.02,0
726,Randal Kolo Muani,FWD,Spurs,69,3.0,0
138,Jason Steele,GK,Brighton,42,0.03,0
516,Callum Hudson-Odoi,MID,Nott'm Forest,57,3.12,3
226,Trevoh Chalobah,DEF,Chelsea,56,4.53,4
745,Jun'ai Byfield,DEF,Spurs,40,0.0,0
618,Guido Rodríguez,MID,West Ham,48,0.11,0
2,Kepa Arrizabalaga Revuelta,GK,Arsenal,41,0.05,0
706,James Justin,DEF,Leeds,39,3.37,9
374,Ibrahima Konaté,DEF,Liverpool,54,0.0,0
217,Lyle Foster,FWD,Burnley,49,2.17,5
791,Valentín Castellanos,FWD,West Ham,55,3.48,4
4,Tommy Setford,GK,Arsenal,39,0.0,0
206,Marcus Edwards,MID,Burnley,47,2.83,2
429,Kalvin Phillips,MID,Man City,48,0.01,0
687,Remy Rees-Dottin,MID,Bournemouth,44,0.07,0
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.01,0
258,Tyrick Mitchell,DEF,Crystal Palace,50,3.17,1
407,Matheus Nunes,DEF,Man City,55,0.61,11
703,Sam Proctor,GK,Aston Villa,39,0.0,0
557,Harrison Jones,MID,Sunderland,43,0.0,0
324,Alex Iwobi,MID,Fulham,63,3.65,2
319,Timothy Castagne,DEF,Fulham,43,2.33,4
314,Bernd Leno,GK,Fulham,49,3.05,3
692,Giovanni Leoni,DEF,Liverpool,49,0.0,0
76,Owen Bevan,DEF,Bournemouth,38,0.0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.03,0
384,Cody Gakpo,MID,Liverpool,73,4.36,2
114,Benjamin Arthur,DEF,Brentford,39,0.0,0
273,Adam Wharton,MID,Crystal Palace,50,3.55,-1
446,Tyler Fredricson,DEF,Man Utd,38,0.0,0
55,Ross Barkley,MID,Aston Villa,48,0.0,0
346,Sam Byram,DEF,Leeds,38,0.05,0
261,Chris Richards,DEF,Crystal Palace,44,3.49,7
489,Jacob Murphy,MID,Newcastle,59,0.0,0
221,Filip Jörgensen,GK,Chelsea,43,0.0,0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,3.01,3
390,Ryan Gravenberch,MID,Liverpool,57,3.33,1
798,Danny Imray,DEF,Crystal Palace,40,0.05,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,1.88,3
293,Jake O'Brien,DEF,Everton,49,3.62,4
19,Gabriel Martinelli Silva,MID,Arsenal,68,0.93,0
413,Omar Marmoush,MID,Man City,83,2.03,10
747,Ezra Mayers,DEF,West Ham,40,0.06,0
170,James Milner,MID,Brighton,49,0.28,1
711,Andre Harriman-Annous,MID,Arsenal,44,0.02,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.01,0
284,Eddie Nketiah,FWD,Crystal Palace,54,0.95,0
493,Sean Longstaff,MID,Leeds,48,1.36,1
263,Nathaniel Clyne,DEF,Crystal Palace,38,0.12,0
343,Pascal Struijk,DEF,Leeds,43,3.97,4
515,Morgan Gibbs-White,MID,Nott'm Forest,73,3.97,6
381,Mohamed Salah,MID,Liverpool,140,5.41,5
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0
681,Benjamin Sesko,FWD,Man Utd,72,1.92,1
249,João Pedro Junqueira de Jesus,FWD,Chelsea,71,3.57,12
724,Lutsharel Geertruida,DEF,Sunderland,45,0.53,0
77,James Hill,DEF,Bournemouth,39,3.12,6
16,Bukayo Saka,MID,Arsenal,101,5.27,2
636,Santiago Ignacio Bueno,DEF,Wolves,44,1.84,1
801,Alex Tóth,MID,Bournemouth,50,1.01,1
519,Nicolás Domínguez,MID,Nott'm Forest,50,2.02,3
255,Remi Matthews,GK,Crystal Palace,39,0.0,0
339,Illan Meslier,GK,Leeds,42,0.0,0
470,Martin Dúbravka,GK,Burnley,40,3.17,5
186,Connor Roberts,DEF,Burnley,44,0.0,0
777,Temple Ojinnaka,MID,Wolves,45,0.01,0
506,Murillo Costa dos Santos,DEF,Nott'm Forest,52,1.71,8
148,Ferdi Kadıoğlu,DEF,Brighton,44,3.15,1
533,Aji Alese,DEF,Sunderland,40,0.0,0
281,Kaden Rodney,MID,Crystal Palace,44,0.01,0
659,Kyle Walker-Peters,DEF,West Ham,42,0.75,0
347,Gabriel Gudmundsson,DEF,Leeds,38,1.94,0
772,Sam Alabi,MID,Newcastle,45,0.0,0
448,Tyrell Malacia,DEF,Man Utd,38,0.02,0
39,Ian Maatsen,DEF,Aston Villa,42,2.43,5
405,Nathan Aké,DEF,Man City,53,2.5,0
652,Enso González Medina,MID,Wolves,43,0.05,0
342,Jayden Bogle,DEF,Leeds,44,3.28,2
581,James Maddison,MID,Spurs,68,0.0,0
159,Solly March,MID,Brighton,58,0.3,0
458,Kobbie Mainoo,MID,Man Utd,46,2.48,5
522,Ryan Yates,MID,Nott'm Forest,47,0.91,0
120,Kevin Schade,MID,Brentford,71,4.73,2
682,David Møller Wolfe,DEF,Wolves,43,0.32,0
678,Arthur Masuaku,DEF,Sunderland,39,0.0,0
802,Keiber Lamadrid,MID,West Ham,50,0.0,0
376,Joe Gomez,DEF,Liverpool,49,3.86,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,43,2.2,1
582,Mohammed Kudus,MID,Spurs,64,0.0,0
597,Richarlison de Andrade,FWD,Spurs,64,0.0,0
110,Michael Kayode,DEF,Brentford,45,3.72,1
668,Granit Xhaka,MID,Sunderland,52,3.68,0
121,Mikkel Damsgaard,MID,Brentford,57,2.66,1
21,Declan Rice,MID,Arsenal,74,4.88,1
126,Mathias Jensen,MID,Brentford,49,2.49,2
152,Joël Veltman,DEF,Brighton,43,3.26,0
317,Joachim Andersen,DEF,Fulham,46,3.97,8
303,James Garner,MID,Everton,52,4.08,2
740,Stephen Mfuni,DEF,Man City,39,0.06,0
466,Joshua Zirkzee,FWD,Man Utd,58,0.0,0
375,Conor Bradley,DEF,Liverpool,50,0.0,0
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,72,4.56,2
382,Florian Wirtz,MID,Liverpool,83,4.13,2
20,Leandro Trossard,MID,Arsenal,69,3.5,2
6,William Saliba,DEF,Arsenal,60,4.04,1
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0
486,Anthony Elanga,MID,Newcastle,65,1.11,1
18,Noni Madueke,MID,Arsenal,68,1.53,1
332,Saša Lukić,MID,Fulham,49,0.0,0
767,Luke Rawlings,MID,Wolves,45,0.0,0
700,Max Dowman,MID,Arsenal,42,0.1,0
400,Stefan Ortega Moreno,GK,Man City,47,0.0,0
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,56,0.0,0
494,Joe Willock,MID,Newcastle,50,0.93,1
517,Elliot Anderson,MID,Nott'm Forest,53,4.35,5
163,Jack Hinshelwood,MID,Brighton,51,1.66,0
86,David Brooks,MID,Bournemouth,50,0.0,0
731,Kevin Santos Lopes de Macedo,MID,Fulham,58,1.02,1
505,Nikola Milenković,DEF,Nott'm Forest,51,3.46,8
80,Julio Soler Barreto,DEF,Bournemouth,40,0.12,0
783,Pascal Groß,MID,Brighton,55,3.26,2
365,Lukas Nmecha,FWD,Leeds,50,1.41,0
210,Loum Tchaouna,MID,Burnley,49,0.79,0
64,Ollie Watkins,FWD,Aston Villa,88,3.91,8
614,James Ward-Prowse,MID,West Ham,56,0.0,0
624,Jarrod Bowen,FWD,West Ham,76,4.4,12
423,Nico González Iglesias,MID,Man City,59,0.75,0
344,Jaka Bijol,DEF,Leeds,39,0.0,0
90,Alex Scott,MID,Bournemouth,50,3.4,5
523,Eric da Silva Moreira,MID,Nott'm Forest,45,0.0,0
444,Leny Yoro,DEF,Man Utd,42,0.9,0
169,Diego Gómez Amarilla,MID,Brighton,49,2.29,2
725,Piero Hincapié,DEF,Arsenal,52,0.53,0
790,Lucá Williams-Barnett,MID,Spurs,45,0.0,0
508,Neco Williams,DEF,Nott'm Forest,47,3.36,8
305,Harrison Armstrong,MID,Everton,45,3.08,1
695,Jackson Tchatchoua,DEF,Wolves,44,1.67,0
195,Lucas Pires Silva,DEF,Burnley,38,2.97,1
528,Anthony Patterson,GK,Sunderland,42,0.03,0
560,Wilson Isidor,FWD,Sunderland,52,0.93,1
746,Kieran Morrison,MID,Liverpool,45,0.0,0
83,Dango Ouattara,MID,Brentford,58,3.63,1
584,Mathys Tel,MID,Spurs,62,3.67,1
491,Sandro Tonali,MID,Newcastle,53,3.44,4
759,Marli Salmon,DEF,Arsenal,40,0.0,0
60,Ben Broggio,MID,Aston Villa,44,0.01,0
748,Josh Dasilva,MID,Brentford,49,0.0,0
632,Matt Doherty,DEF,Wolves,44,0.4,0
787,Sam Chambers,MID,Leeds,45,0.0,0
685,Bafodé Diakité,DEF,Bournemouth,43,0.41,0
670,Robin Roefs,GK,Sunderland,50,3.37,1
676,Lesley Ugochukwu,MID,Burnley,50,3.17,2
259,Borna Sosa,DEF,Crystal Palace,48,0.25,1
462,Jack Fletcher,MID,Man Utd,43,0.05,0
7,Riccardo Calafiori,DEF,Arsenal,56,0.57,0
1,David Raya Martín,GK,Arsenal,59,3.7,1
278,Jesurun Rak-Sakyi,MID,Crystal Palace,44,0.03,0
130,Romelle Donovan,MID,Brentford,44,0.0,0
145,Maxim De Cuyper,DEF,Brighton,43,1.14,1
362,Joël Piroe,FWD,Leeds,49,0.08,0
33,Marco Bizot,GK,Aston Villa,42,0.68,0
717,Xavi Simons,MID,Spurs,65,4.06,4
627,Sam Johnstone,GK,Wolves,44,0.02,0
