id,name,position,team,now_cost,expected_points,total_points,minutes
63,Kadan Young,MID,Aston Villa,44,0.01,0,0
64,Ollie Watkins,FWD,Aston Villa,85,4.28,2,80
67,Đorđe Petrović,GK,Bournemouth,45,3.1,1,90
68,Will Dennis,GK,Bournemouth,40,0.03,0,0
69,Callan McKenna,GK,Bournemouth,40,0.0,0,0
72,Marcos Senesi Barón,DEF,Bournemouth,50,3.86,2,90
73,Adam Smith,DEF,Bournemouth,44,0.48,1,9
74,Adrien Truffert,DEF,Bournemouth,45,3.14,0,62
75,Matai Akinmboni,DEF,Bournemouth,39,0.0,0,0
76,Owen Bevan,DEF,Bournemouth,39,0.0,0,0
77,James Hill,DEF,Bournemouth,40,0.59,0,0
78,Julián Araujo Zúñiga,DEF,Bournemouth,39,0.25,0,0
80,Julio Soler Barreto,DEF,Bournemouth,40,0.22,0,0
81,Justin Kluivert,MID,Bournemouth,70,2.65,2,62
82,Antoine Semenyo,MID,Bournemouth,81,4.29,0,90
83,Dango Ouattara,MID,Brentford,60,3.86,4,90
84,Marcus Tavernier,MID,Bournemouth,55,3.38,2,90
85,Tyler Adams,MID,Bournemouth,50,3.37,2,90
86,David Brooks,MID,Bournemouth,50,1.71,1,13
87,Ryan Christie,MID,Bournemouth,50,0.98,1,27
88,Lewis Cook,MID,Bournemouth,49,0.53,1,45
90,Alex Scott,MID,Bournemouth,50,2.82,2,62
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,3.42,2,76
98,Enes Ünal,FWD,Bournemouth,54,0.28,0,0
100,Junior Kroupi,FWD,Bournemouth,46,1.31,1,27
101,Caoimhín Kelleher,GK,Brentford,45,3.58,2,90
102,Ellery Balcombe,GK,Brentford,40,0.0,0,0
103,Matthew Cox,GK,Brentford,40,0.0,0,0
104,Julian Eyestone,GK,Brentford,40,0.0,0,0
105,Hákon Rafn Valdimarsson,GK,Brentford,39,0.03,0,0
106,Nathan Collins,DEF,Brentford,49,3.52,2,90
107,Keane Lewis-Potter,DEF,Brentford,49,0.85,0,0
108,Kristoffer Ajer,DEF,Brentford,44,2.61,0,0
109,Rico Henry,DEF,Brentford,43,0.35,1,20
110,Michael Kayode,DEF,Brentford,45,3.02,4,90
111,Ethan Pinnock,DEF,Brentford,43,0.41,0,0
113,Sepp van den Berg,DEF,Brentford,45,3.29,2,90
114,Benjamin Arthur,DEF,Brentford,39,0.0,0,0
116,Aaron Hickey,DEF,Brentford,40,1.06,2,69
119,Bryan Mbeumo,MID,Man Utd,84,4.49,7,90
120,Kevin Schade,MID,Brentford,70,4.07,8,90
121,Mikkel Damsgaard,MID,Brentford,58,3.61,2,83
122,Antoni Milambo,MID,Brentford,53,0.0,0,0
123,Fábio Freitas Gouveia Carvalho,MID,Brentford,49,0.37,0,0
124,Jordan Henderson,MID,Brentford,50,2.86,2,90
125,Vitaly Janelt,MID,Brentford,49,0.92,1,6
126,Mathias Jensen,MID,Brentford,49,0.68,1,6
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,49,0.41,0,0
128,Frank Onyeka,MID,Brentford,49,0.4,0,0
129,Yehor Yarmoliuk,MID,Brentford,50,3.4,4,83
130,Romelle Donovan,MID,Brentford,45,0.0,0,0
131,Yunus Emre Konak,MID,Brentford,44,0.04,0,0
132,Paris Maghoma,MID,Brentford,45,0.05,0,0
133,Myles Peart-Harris,MID,Brentford,44,0.03,0,0
135,Yoane Wissa,FWD,Newcastle,73,0.0,0,0
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,62,4.36,13,90
137,Iwan Morgan,FWD,Brentford,44,0.0,0,0
138,Jason Steele,GK,Brighton,43,0.03,0,0
139,Bart Verbruggen,GK,Brighton,44,2.59,6,90
140,Tom McGill,GK,Brighton,40,0.0,0,0
143,Olivier Boscagli,DEF,Brighton,43,0.13,0,0
144,Diego Coppola,DEF,Brighton,43,0.21,0,0
145,Maxim De Cuyper,DEF,Brighton,43,2.56,1,5
146,Lewis Dunk,DEF,Brighton,45,2.82,6,90
148,Ferdi Kadıoğlu,DEF,Brighton,44,2.5,6,90
149,Igor Julio dos Santos de Paulo,DEF,West Ham,45,0.47,1,7
151,Jan Paul van Hecke,DEF,Brighton,44,3.29,5,90
152,Joël Veltman,DEF,Brighton,43,0.76,0,15
153,Adam Webster,DEF,Brighton,44,0.0,0,0
156,Charlie Tasker,DEF,Brighton,39,0.01,0,0
157,Mitoma Kaoru,MID,Brighton,62,1.31,0,0
158,Georginio Rutter,MID,Brighton,57,3.73,2,74
159,Solly March,MID,Brighton,58,0.0,0,0
160,Yankuba Minteh,MID,Brighton,60,3.68,3,90
162,Brajan Gruda,MID,Brighton,54,0.0,0,0
163,Jack Hinshelwood,MID,Brighton,51,0.0,0,0
166,Yasin Ayari,MID,Brighton,49,3.26,3,90
167,Carlos Baleba,MID,Brighton,47,3.04,2,74
168,Facundo Buonanotte,MID,Chelsea,47,0.3,0,0
169,Diego Gómez Amarilla,MID,Brighton,49,3.17,3,84
170,James Milner,MID,Brighton,50,0.0,0,0
172,Tom Watson,MID,Brighton,49,0.13,0,0
173,Mats Wieffer,MID,Brighton,49,2.92,3,90
175,Joe Knight,MID,Brighton,45,0.0,0,0
178,Danny Welbeck,FWD,Brighton,65,4.1,2,84
180,Stefanos Tzimas,FWD,Brighton,53,0.51,1,5
181,Charalampos Kostoulas,FWD,Brighton,48,0.05,1,15
182,James Trafford,GK,Man City,47,0.03,0,0
183,Max Weiß,GK,Burnley,44,0.03,0,0
185,Václav Hladký,GK,Burnley,40,0.0,0,0
186,Connor Roberts,DEF,Burnley,44,0.22,0,0
187,Kyle Walker,DEF,Burnley,44,2.59,0,90
188,Hannes Delcroix,DEF,Burnley,39,0.08,0,0
190,Hjalmar Ekdal,DEF,Burnley,40,0.55,0,0
191,Maxime Estève,DEF,Burnley,40,3.15,3,90
192,Quilindschy Hartman,DEF,Burnley,40,2.96,1,80
193,Bashir Humphreys,DEF,Burnley,40,0.28,0,0
194,Jordan Beyer,DEF,Burnley,40,0.05,0,0
195,Lucas Pires Silva,DEF,Burnley,39,0.16,1,9
197,Oliver Sonne,DEF,Burnley,39,0.16,0,0
198,Axel Tuanzebe,DEF,Burnley,39,2.82,3,90
199,Joe Worrall,DEF,Burnley,39,0.17,0,0
200,Jaidon Anthony,MID,Burnley,57,3.77,2,80
202,Jacob Bruun Larsen,MID,Burnley,53,2.2,1,23
203,Enock Agyei,MID,Burnley,48,0.06,0,0
205,Josh Cullen,MID,Burnley,50,2.95,10,90
206,Marcus Edwards,MID,Burnley,47,0.08,1,9
207,Hannibal Mejbri,MID,Burnley,48,0.62,4,19
209,Josh Laurent,MID,Burnley,49,1.83,0,0
210,Loum Tchaouna,MID,Burnley,49,1.11,2,66
213,Jaydon Banel,MID,Burnley,45,0.0,0,0
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.0,0,0
215,Zian Flemming,FWD,Burnley,53,3.15,5,70
216,Zeki Amdouni,FWD,Burnley,48,0.0,0,0
217,Lyle Foster,FWD,Burnley,50,1.4,0,0
218,Ashley Barnes,FWD,Burnley,43,0.13,0,0
220,Robert Lynch Sánchez,GK,Chelsea,48,4.02,6,90
221,Filip Jörgensen,GK,Chelsea,44,0.04,0,0
223,Gabriel Słonina,GK,Chelsea,39,0.0,0,0
224,Marc Cucurella Saseta,DEF,Chelsea,61,4.47,6,90
225,Reece James,DEF,Chelsea,55,3.52,1,13
226,Trevoh Chalobah,DEF,Chelsea,51,4.91,6,90
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0,0
228,Malo Gusto,DEF,Chelsea,49,3.08,15,76
229,Benoît Badiashile Mukinayi,DEF,Chelsea,44,0.0,0,0
230,Wesley Fofana,DEF,Chelsea,44,2.0,6,90
232,Tosin Adarabioyo,DEF,Chelsea,43,2.72,0,0
233,Josh Acheampong,DEF,Chelsea,39,3.16,0,0
235,Cole Palmer,MID,Chelsea,103,0.0,0,0
236,Pedro Lomba Neto,MID,Chelsea,71,3.95,9,76
237,Enzo Fernández,MID,Chelsea,67,5.41,3,82
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,65,2.78,4,26
239,Jamie Bynoe-Gittens,MID,Chelsea,61,0.99,1,7
241,Moisés Caicedo Corozo,MID,Chelsea,60,3.47,2,90
242,Kiernan Dewsbury-Hall,MID,Everton,49,3.72,9,88
243,Tyrique George,MID,Chelsea,49,0.32,0,0
244,Roméo Lavia,MID,Chelsea,49,0.0,0,0
245,Mykhailo Mudryk,MID,Chelsea,50,0.0,0,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,1.23,1,7
247,Dário Luís Essugo,MID,Chelsea,43,0.0,0,0
249,João Pedro Junqueira de Jesus,FWD,Chelsea,74,5.08,7,82
250,Liam Delap,FWD,Chelsea,62,3.72,2,63
252,Marc Guiu Paz,FWD,Chelsea,42,0.98,1,13
253,Dean Henderson,GK,Crystal Palace,50,3.17,9,90
254,Walter Benítez,GK,Crystal Palace,40,0.03,0,0
255,Remi Matthews,GK,Crystal Palace,40,0.0,0,0
256,Daniel Muñoz Mejía,DEF,Crystal Palace,57,3.88,6,90
257,Maxence Lacroix,DEF,Crystal Palace,50,3.85,6,90
258,Tyrick Mitchell,DEF,Crystal Palace,50,3.55,11,90
259,Borna Sosa,DEF,Crystal Palace,48,0.37,0,0
260,Marc Guéhi,DEF,Crystal Palace,51,3.4,0,0
261,Chris Richards,DEF,Crystal Palace,45,3.6,8,90
262,Chadi Riad Dnanou,DEF,Crystal Palace,40,0.0,0,0
263,Nathaniel Clyne,DEF,Crystal Palace,39,0.45,0,0
265,Caleb Kporha,DEF,Crystal Palace,40,0.0,0,0
266,Eberechi Eze,MID,Arsenal,76,4.9,2,87
267,Ismaïla Sarr,MID,Crystal Palace,67,4.69,3,90
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0,0
269,Romain Esse,MID,Crystal Palace,47,0.33,0,0
270,Will Hughes,MID,Crystal Palace,48,1.04,1,7
271,Daichi Kamada,MID,Crystal Palace,50,3.0,3,82
272,Jefferson Lerma Solís,MID,Crystal Palace,49,1.17,2,90
273,Adam Wharton,MID,Crystal Palace,50,2.87,3,65
274,Asher Agbinone,MID,Crystal Palace,44,0.03,0,0
275,Naouirou Ahamada,MID,Crystal Palace,44,0.06,0,0
276,Justin Devenny,MID,Crystal Palace,43,0.84,0,0
281,Kaden Rodney,MID,Crystal Palace,45,0.01,0,0
283,Jean-Philippe Mateta,FWD,Crystal Palace,80,5.12,2,90
284,Eddie Nketiah,FWD,Crystal Palace,54,0.0,0,0
286,Zach Marsh,FWD,Crystal Palace,45,0.02,0,0
287,Jordan Pickford,GK,Everton,55,3.68,7,90
288,Mark Travers,GK,Everton,44,0.04,0,0
289,Harry Tyrer,GK,Everton,39,0.0,0,0
290,Jarrad Branthwaite,DEF,Everton,53,0.0,0,0
291,James Tarkowski,DEF,Everton,54,4.66,5,90
292,Vitalii Mykolenko,DEF,Everton,49,3.73,6,90
293,Jake O'Brien,DEF,Everton,49,3.46,1,1
294,Séamus Coleman,DEF,Everton,43,0.24,0,0
295,Michael Keane,DEF,Everton,45,4.24,15,90
296,Nathan Patterson,DEF,Everton,44,0.0,0,0
297,Roman Dixon,DEF,Everton,39,0.09,0,0
298,Reece Welch,DEF,Everton,39,0.09,0,0
299,Iliman Ndiaye,MID,Everton,65,5.15,3,90
300,Dwight McNeil,MID,Everton,56,0.49,0,0
301,Carlos Alcaraz Durán,MID,Everton,52,0.74,0,0
302,Idrissa Gana Gueye,MID,Everton,54,3.37,10,90
303,James Garner,MID,Everton,50,3.79,3,90
304,Tim Iroegbunam,MID,Everton,49,0.52,5,66
306,Callum Bates,MID,Everton,44,0.01,0,0
307,Coby Ebere,MID,Everton,44,0.01,0,0
310,Thierno Barry,FWD,Everton,57,1.74,2,78
311,Norberto Bercique Gomes Betuncal,FWD,Everton,52,3.4,1,11
314,Bernd Leno,GK,Fulham,50,3.2,2,90
316,Antonee Robinson,DEF,Fulham,49,0.0,0,0
317,Joachim Andersen,DEF,Fulham,45,4.12,3,90
318,Calvin Bassey,DEF,Fulham,45,3.04,2,90
319,Timothy Castagne,DEF,Fulham,44,0.82,0,0
320,Issa Diop,DEF,Fulham,44,0.38,0,0
321,Jorge Cuenca Barreno,DEF,Fulham,44,0.56,0,0
322,Kenny Tete,DEF,Fulham,45,2.95,3,90
323,Samuel Amissah,DEF,Fulham,39,0.14,0,0
324,Alex Iwobi,MID,Fulham,65,3.64,2,90
325,Emile Smith Rowe,MID,Fulham,56,1.02,1,3
326,Adama Traoré Diarra,MID,Fulham,52,0.95,1,15
328,Ryan Sessegnon,MID,Fulham,54,3.53,4,90
329,Harry Wilson,MID,Fulham,52,2.92,1,58
330,Sander Berge,MID,Fulham,49,3.11,2,90
331,Tom Cairney,MID,Fulham,49,0.28,0,0
332,Saša Lukić,MID,Fulham,50,2.95,0,45
335,Josh King,MID,Fulham,45,2.61,1,45
336,Harrison Reed,MID,Fulham,44,0.16,0,0
337,Raúl Jiménez Rodríguez,FWD,Fulham,62,1.61,1,57
338,Rodrigo Muniz Carvalho,FWD,Fulham,54,2.93,1,16
339,Illan Meslier,GK,Leeds,43,0.0,0,0
340,Alex Cairns,GK,Leeds,40,0.0,0,0
341,Karl Darlow,GK,Leeds,40,0.03,0,0
342,Jayden Bogle,DEF,Leeds,45,3.16,1,90
343,Pascal Struijk,DEF,Leeds,44,0.61,1,8
344,Jaka Bijol,DEF,Leeds,39,3.85,1,81
345,Sebastiaan Bornauw,DEF,Leeds,39,0.2,0,0
346,Sam Byram,DEF,Leeds,39,0.12,0,0
347,Gabriel Gudmundsson,DEF,Leeds,40,3.14,1,81
348,Joe Rodon,DEF,Leeds,41,3.59,1,90
350,Brenden Aaronson,MID,Leeds,54,3.04,7,73
351,Wilfried Gnonto,MID,Leeds,52,1.22,0,0
352,Jack Harrison,MID,Leeds,52,0.55,1,8
353,Daniel James,MID,Leeds,53,1.04,1,16
354,Ethan Ampadu,MID,Leeds,49,3.33,2,90
356,Ilia Gruev,MID,Leeds,48,0.48,0,0
358,Tanaka Ao,MID,Leeds,48,1.53,0,0
362,Joël Piroe,FWD,Leeds,50,0.94,1,16
365,Lukas Nmecha,FWD,Leeds,50,3.29,8,73
366,Alisson Becker,GK,Liverpool,54,0.0,0,0
367,Giorgi Mamardashvili,GK,Liverpool,43,2.18,7,90
368,Ármin Pécsi,GK,Liverpool,39,0.0,0,0
369,Freddie Woodman,GK,Liverpool,39,0.0,0,0
370,Jeremie Frimpong,DEF,Liverpool,58,0.0,0,0
371,Milos Kerkez,DEF,Liverpool,57,0.94,1,34
372,Andrew Robertson,DEF,Liverpool,58,1.85,0,55
373,Virgil van Dijk,DEF,Liverpool,59,2.74,1,90
374,Ibrahima Konaté,DEF,Liverpool,54,2.28,1,90
375,Conor Bradley,DEF,Liverpool,50,2.1,0,82
376,Joe Gomez,DEF,Liverpool,49,0.35,1,7
378,Amara Nallo,DEF,Liverpool,38,0.01,0,0
379,Rhys Williams,DEF,Liverpool,38,0.04,0,0
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0,0
381,Mohamed Salah,MID,Liverpool,142,4.7,2,90
382,Florian Wirtz,MID,Liverpool,80,3.28,2,82
384,Cody Gakpo,MID,Liverpool,76,3.41,1,34
385,Federico Chiesa,MID,Liverpool,64,0.43,1,7
386,Alexis Mac Allister,MID,Liverpool,63,2.54,1,73
387,Dominik Szoboszlai,MID,Liverpool,66,4.03,1,90
388,Curtis Jones,MID,Liverpool,54,0.83,0,16
389,Harvey Elliott,MID,Aston Villa,54,0.93,0,0
390,Ryan Gravenberch,MID,Liverpool,56,2.86,2,90
391,Ben Gannon-Doak,MID,Bournemouth,49,0.55,0,0
392,Endo Wataru,MID,Liverpool,49,0.18,0,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.01,0,0
396,Trey Nyoni,MID,Liverpool,43,0.01,0,0
398,Jayden Danns,FWD,Liverpool,44,0.02,0,0
400,Stefan Ortega Moreno,GK,Man City,48,0.0,0,0
401,Marcus Bettinelli,GK,Man City,40,0.0,0,0
402,Rayan Aït-Nouri,DEF,Man City,58,1.54,0,0
403,Joško Gvardiol,DEF,Man City,58,3.49,6,90
405,Nathan Aké,DEF,Man City,53,1.0,0,0
406,Abdukodir Khusanov,DEF,Man City,54,1.32,0,0
407,Matheus Nunes,DEF,Man City,53,2.9,13,90
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,55,3.01,6,90
409,John Stones,DEF,Man City,55,0.66,0,0
410,Rico Lewis,DEF,Man City,48,0.78,0,0
411,Nico O'Reilly,DEF,Man City,49,2.62,11,90
413,Omar Marmoush,MID,Man City,83,1.63,1,16
414,Phil Foden,MID,Man City,80,4.86,3,90
415,Sávio Moreira de Oliveira,MID,Man City,69,2.45,1,37
416,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,63,1.57,5,90
417,Rayan Cherki,MID,Man City,63,2.15,1,52
418,Jérémy Doku,MID,Man City,64,2.01,11,73
419,Jack Grealish,MID,Everton,68,3.95,3,90
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,1.83,0,0
422,Mateo Kovačić,MID,Man City,59,0.0,0,0
423,Nico González Iglesias,MID,Man City,59,2.74,8,90
424,Oscar Bobb,MID,Man City,53,1.14,0,0
426,James McAtee,MID,Nott'm Forest,51,1.76,0,0
427,Tijjani Reijnders,MID,Man City,55,3.63,0,0
429,Kalvin Phillips,MID,Man City,48,0.01,0,0
430,Erling Haaland,FWD,Man City,148,6.69,4,90
431,Altay Bayındır,GK,Man Utd,48,0.03,0,0
434,Tom Heaton,GK,Man Utd,39,0.0,0,0
435,Dermot Mee,GK,Man Utd,39,0.0,0,0
436,Matthijs de Ligt,DEF,Man Utd,50,3.71,9,90
437,Lisandro Martínez,DEF,Man Utd,48,0.0,0,0
438,Noussair Mazraoui,DEF,Man Utd,49,1.56,1,57
439,Diego León Blanco,DEF,Man Utd,43,0.23,0,0
440,Diogo Dalot Teixeira,DEF,Man Utd,44,2.9,0,10
441,Patrick Dorgu,DEF,Man Utd,43,1.36,5,79
442,Harry Maguire,DEF,Man Utd,44,1.74,6,71
443,Luke Shaw,DEF,Man Utd,45,2.84,1,90
444,Leny Yoro,DEF,Man Utd,44,2.76,0,18
446,Tyler Fredricson,DEF,Man Utd,39,0.03,0,0
447,Ayden Heaven,DEF,Man Utd,38,0.07,0,0
448,Tyrell Malacia,DEF,Man Utd,39,0.02,0,0
449,Bruno Borges Fernandes,MID,Man Utd,89,5.71,5,90
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,79,4.35,3,71
452,Amad Diallo,MID,Man Utd,63,3.44,8,90
453,Alejandro Garnacho Ferreyra,MID,Chelsea,64,3.41,11,90
455,Mason Mount,MID,Man Utd,59,1.51,1,18
456,Jadon Sancho,MID,Aston Villa,58,0.5,1,19
457,Carlos Henrique Casimiro,MID,Man Utd,55,2.99,5,71
458,Kobbie Mainoo,MID,Man Utd,47,0.37,0,0
459,Manuel Ugarte Ribeiro,MID,Man Utd,48,0.49,1,18
461,Jayce Fitzgerald,MID,Man Utd,44,0.01,0,0
462,Jack Fletcher,MID,Man Utd,44,0.01,0,0
463,Sékou Koné,MID,Man Utd,44,0.01,0,0
466,Joshua Zirkzee,FWD,Man Utd,58,0.52,0,0
467,Chido Obi,FWD,Man Utd,43,0.14,0,0
469,Nick Pope,GK,Newcastle,52,3.21,3,76
470,Martin Dúbravka,GK,Burnley,40,3.15,2,90
471,Mark Gillespie,GK,Newcastle,40,0.0,0,0
473,Lewis Hall,DEF,Newcastle,52,1.04,0,13
474,Fabian Schär,DEF,Newcastle,54,2.1,0,0
475,Sven Botman,DEF,Newcastle,49,2.93,3,90
476,Dan Burn,DEF,Newcastle,52,3.5,0,72
477,Tino Livramento,DEF,Newcastle,49,0.0,0,0
478,Kieran Trippier,DEF,Newcastle,50,3.04,0,90
479,Emil Krafth,DEF,Newcastle,43,0.31,0,0
480,Jamaal Lascelles,DEF,Newcastle,43,0.27,0,0
481,Alex Murphy,DEF,Newcastle,39,0.01,0,0
482,Harrison Ashby,DEF,Newcastle,39,0.02,0,0
483,Miodrag Pivaš,DEF,Newcastle,39,0.0,0,0
485,Anthony Gordon,MID,Newcastle,74,0.69,0,0
486,Anthony Elanga,MID,Newcastle,67,1.96,1,13
487,Harvey Barnes,MID,Newcastle,63,3.95,9,76
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,66,3.41,4,90
489,Jacob Murphy,MID,Newcastle,61,3.55,2,76
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,2.56,1,23
491,Sandro Tonali,MID,Newcastle,54,3.17,4,76
493,Sean Longstaff,MID,Leeds,49,3.14,1,73
494,Joe Willock,MID,Newcastle,50,0.37,1,13
497,Lewis Miley,MID,Newcastle,44,0.6,1,1
499,Alexander Isak,FWD,Liverpool,104,1.1,0,0
500,William Osula,FWD,Newcastle,55,0.0,0,0
501,Sean Neave,FWD,Newcastle,44,0.02,0,0
502,Matz Sels,GK,Nott'm Forest,48,3.38,2,90
505,Nikola Milenković,DEF,Nott'm Forest,52,3.75,4,90
506,Murillo Costa dos Santos,DEF,Nott'm Forest,53,3.66,1,90
507,Ola Aina,DEF,Nott'm Forest,47,0.0,0,0
508,Neco Williams,DEF,Nott'm Forest,47,3.38,2,90
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,43,0.42,0,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,44,1.09,1,2
513,Zach Abbott,DEF,Nott'm Forest,39,0.01,0,0
514,Willy Boly,DEF,Nott'm Forest,39,0.22,0,0
515,Morgan Gibbs-White,MID,Nott'm Forest,73,4.37,10,87
516,Callum Hudson-Odoi,MID,Nott'm Forest,58,0.0,0,0
517,Elliot Anderson,MID,Nott'm Forest,53,4.19,9,90
519,Nicolás Domínguez,MID,Nott'm Forest,50,0.48,1,58
521,Ibrahim Sangaré,MID,Nott'm Forest,49,1.27,5,58
522,Ryan Yates,MID,Nott'm Forest,47,2.52,1,31
525,Chris Wood,FWD,Nott'm Forest,72,0.0,0,0
526,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,58,3.42,1,58
527,Taiwo Awoniyi,FWD,Nott'm Forest,52,1.3,1,31
528,Anthony Patterson,GK,Sunderland,43,0.03,0,0
529,Simon Moore,GK,Sunderland,39,0.0,0,0
530,Blondy Nna Noukeu,GK,Sunderland,39,0.0,0,0
531,Daniel Ballard,DEF,Sunderland,46,3.09,10,90
532,Trai Hume,DEF,Sunderland,45,2.62,1,90
533,Aji Alese,DEF,Sunderland,40,0.15,0,0
534,Joe Anderson,DEF,Sunderland,39,0.02,0,0
535,Dennis Cirkin,DEF,Sunderland,40,0.0,0,0
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0,0
538,Zak Johnson,DEF,Sunderland,39,0.07,0,0
539,Luke O'Nien,DEF,Sunderland,40,0.22,0,0
540,Timothée Pembélé,DEF,Sunderland,39,0.02,0,0
541,Reinildo Mandava,DEF,Sunderland,40,2.86,0,90
543,Simon Adingra,MID,Sunderland,51,0.51,1,26
544,Habib Diarra,MID,Sunderland,53,0.0,0,0
547,Enzo Le Fée,MID,Sunderland,49,3.31,2,63
548,Romaine Mundle,MID,Sunderland,49,0.0,0,0
549,Dan Neil,MID,Sunderland,48,0.33,0,0
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0,0
551,Chris Rigg,MID,Sunderland,48,0.78,0,0
552,Noah Sadiki,MID,Sunderland,50,2.39,4,90
553,Chemsdine Talbi,MID,Sunderland,50,1.18,1,26
554,Abdoullah Ba,MID,Sunderland,43,0.05,0,0
557,Harrison Jones,MID,Sunderland,44,0.07,0,0
558,Jay Matete,MID,Sunderland,44,0.05,0,0
560,Wilson Isidor,FWD,Sunderland,56,2.63,2,62
561,Eliezer Mayenda Dossou,FWD,Sunderland,54,0.52,1,3
562,Ahmed Abdullahi,FWD,Sunderland,43,0.03,0,0
565,Guglielmo Vicario,GK,Spurs,51,3.02,1,90
566,Brandon Austin,GK,Spurs,39,0.0,0,0
567,Antonín Kinský,GK,Spurs,39,0.03,0,0
568,Pedro Porro Sauceda,DEF,Spurs,55,3.29,2,66
569,Cristian Romero,DEF,Spurs,50,2.96,1,87
570,Kevin Danso,DEF,Spurs,43,0.64,0,2
571,Ben Davies,DEF,Spurs,43,0.13,0,0
572,Radu Drăgușin,DEF,Spurs,45,0.06,0,0
573,Djed Spence,DEF,Spurs,45,1.12,1,90
574,Destiny Udogie,DEF,Spurs,44,2.64,4,23
575,Micky van de Ven,DEF,Spurs,48,2.83,1,90
577,Takai Kōta,DEF,Spurs,40,0.02,0,0
