id,name,position,team,now_cost,expected_points,total_points
387,Dominik Szoboszlai,MID,Liverpool,65,3.4,1
696,Arnaud Kalimuendo,FWD,Nott'm Forest,60,0.55,0
401,Marcus Bettinelli,GK,Man City,40,0.0,0
613,Tomáš Souček,MID,West Ham,57,0.0,0
419,Jack Grealish,MID,Everton,69,3.79,10
356,Ilia Gruev,MID,Leeds,49,0.85,0
63,Kadan Young,MID,Aston Villa,44,0.02,0
392,Endo Wataru,MID,Liverpool,49,0.52,1
727,Samuel Chukwueze,MID,Fulham,54,1.33,4
173,Mats Wieffer,MID,Brighton,49,2.83,1
420,İlkay Gündoğan,MID,Man City,63,0.0,0
568,Pedro Porro Sauceda,DEF,Spurs,56,3.65,7
271,Daichi Kamada,MID,Crystal Palace,50,2.1,4
243,Tyrique George,MID,Chelsea,49,1.03,0
621,Andy Irving,MID,West Ham,44,0.55,0
469,Nick Pope,GK,Newcastle,51,3.65,7
3,Karl Hein,GK,Arsenal,40,0.0,0
638,Ki-Jana Hoever,DEF,Wolves,40,0.46,0
645,Fer López González,MID,Wolves,53,1.2,0
353,Daniel James,MID,Leeds,53,0.0,0
240,Christopher Nkunku,MID,Chelsea,59,0.0,0
554,Abdoullah Ba,MID,Sunderland,44,0.06,0
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.08,0
103,Matthew Cox,GK,Brentford,40,0.0,0
361,Darko Gyabi,MID,Leeds,45,0.0,0
219,Michael Obafemi,FWD,Burnley,44,0.0,0
300,Dwight McNeil,MID,Everton,56,0.49,0
52,Jacob Ramsey,MID,Newcastle,53,1.14,0
721,Veljko Milosavljevic,DEF,Bournemouth,45,0.37,1
651,Tom Edozie,MID,Wolves,44,0.05,0
307,Coby Ebere,MID,Everton,45,0.01,0
144,Diego Coppola,DEF,Brighton,44,0.33,0
738,Lukasz Fabianski,GK,West Ham,45,0.0,0
59,Amadou Onana,MID,Aston Villa,49,0.0,1
367,Giorgi Mamardashvili,GK,Liverpool,43,2.93,2
49,Leon Bailey,MID,Aston Villa,55,0.0,0
385,Federico Chiesa,MID,Liverpool,64,0.44,0
328,Ryan Sessegnon,MID,Fulham,54,2.04,9
409,John Stones,DEF,Man City,55,2.49,0
308,Isaac Heath,MID,Everton,45,0.0,0
551,Chris Rigg,MID,Sunderland,48,1.25,0
539,Luke O'Nien,DEF,Sunderland,40,0.22,0
294,Séamus Coleman,DEF,Everton,44,0.24,1
301,Carlos Alcaraz Durán,MID,Everton,53,1.97,1
171,Jeremy Sarmiento Morante,MID,Brighton,49,0.0,0
504,Matt Turner,GK,Nott'm Forest,40,0.0,0
468,Ethan Wheatley,FWD,Man Utd,45,0.0,0
728,Merlin Röhl,MID,Everton,50,0.0,0
135,Yoane Wissa,FWD,Newcastle,74,0.0,0
260,Marc Guéhi,DEF,Crystal Palace,48,3.9,3
205,Josh Cullen,MID,Burnley,50,2.99,6
430,Erling Haaland,FWD,Man City,144,6.56,8
573,Djed Spence,DEF,Spurs,45,1.48,0
104,Julian Eyestone,GK,Brentford,40,0.0,0
660,Anton Stach,MID,Leeds,50,4.05,2
272,Jefferson Lerma Solís,MID,Crystal Palace,49,1.0,1
194,Jordan Beyer,DEF,Burnley,40,0.05,0
398,Jayden Danns,FWD,Liverpool,44,0.02,0
686,Rio Ngumoha,MID,Liverpool,45,0.31,0
566,Brandon Austin,GK,Spurs,40,0.0,0
95,Zain Silcott-Duberry,MID,Bournemouth,44,0.0,0
113,Sepp van den Berg,DEF,Brentford,45,2.35,2
691,Dominic Calvert-Lewin,FWD,Leeds,55,3.88,2
610,Aaron Wan-Bissaka,DEF,West Ham,43,0.64,1
547,Enzo Le Fée,MID,Sunderland,49,3.37,2
280,David Ozoh,MID,Crystal Palace,45,0.0,0
471,Mark Gillespie,GK,Newcastle,40,0.0,0
354,Ethan Ampadu,MID,Leeds,49,3.27,3
45,Lino da Cruz Sousa,DEF,Aston Villa,40,0.01,0
716,Nicolò Savona,DEF,Nott'm Forest,45,2.23,1
336,Harrison Reed,MID,Fulham,44,0.16,0
292,Vitalii Mykolenko,DEF,Everton,49,3.17,4
484,Matt Targett,DEF,Newcastle,40,0.0,0
128,Frank Onyeka,MID,Brentford,50,0.32,1
427,Tijjani Reijnders,MID,Man City,58,3.96,3
149,Igor Julio dos Santos de Paulo,DEF,West Ham,45,0.77,0
223,Gabriel Słonina,GK,Chelsea,40,0.0,0
404,Manuel Akanji,DEF,Man City,54,0.0,0
119,Bryan Mbeumo,MID,Man Utd,81,5.15,6
707,Tyler Dibling,MID,Everton,55,2.4,1
88,Lewis Cook,MID,Bournemouth,49,0.75,0
85,Tyler Adams,MID,Bournemouth,50,3.08,2
480,Jamaal Lascelles,DEF,Newcastle,44,0.17,0
48,Youri Tielemans,MID,Aston Villa,59,0.99,0
598,Will Lankshear,FWD,Spurs,45,0.0,0
137,Iwan Morgan,FWD,Brentford,44,0.0,0
719,Victor Lindelöf,DEF,Aston Villa,45,0.72,1
556,Pierre Ekwah Elimby,MID,Sunderland,45,0.0,0
615,Crysencio Summerville,MID,West Ham,55,2.02,1
89,Philip Billing,MID,Bournemouth,49,0.0,0
662,Cristhian Mosquera,DEF,Arsenal,54,1.13,0
25,Ethan Nwaneri,MID,Arsenal,53,0.72,1
590,Bryan Gil Salvatierra,MID,Spurs,49,0.0,0
595,Callum Olusesi,MID,Spurs,44,0.01,0
433,Elyh Harrison,GK,Man Utd,40,0.0,0
102,Ellery Balcombe,GK,Brentford,40,0.0,0
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,49,0.0,0
649,Boubacar Traoré,MID,Wolves,50,0.0,0
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,2.53,4
322,Kenny Tete,DEF,Fulham,45,0.0,0
734,Dilane Bakwa,MID,Nott'm Forest,60,2.37,1
164,Matt O'Riley,MID,Brighton,55,0.0,0
733,Senne Lammens,GK,Man Utd,50,1.08,9
141,Carl Rushworth,GK,Brighton,40,0.0,0
254,Walter Benítez,GK,Crystal Palace,40,0.03,0
521,Ibrahim Sangaré,MID,Nott'm Forest,50,1.2,0
580,Brennan Johnson,MID,Spurs,69,1.67,1
94,Dominic Sadi,MID,Bournemouth,45,0.0,0
550,Ian Poveda-Ocampo,MID,Sunderland,49,0.0,0
402,Rayan Aït-Nouri,DEF,Man City,58,0.0,0
167,Carlos Baleba,MID,Brighton,48,2.98,0
688,James Wright,GK,Aston Villa,40,0.0,0
239,Jamie Bynoe-Gittens,MID,Chelsea,62,1.09,1
583,Dejan Kulusevski,MID,Spurs,64,0.0,0
351,Wilfried Gnonto,MID,Leeds,52,0.0,0
437,Lisandro Martínez,DEF,Man Utd,49,0.0,0
603,El Hadji Malick Diouf,DEF,West Ham,44,1.86,3
657,Leon Chiwome,FWD,Wolves,45,0.0,0
646,João Victor Gomes da Silva,MID,Wolves,54,3.19,4
213,Jaydon Banel,MID,Burnley,45,0.05,0
142,Kjell Scherpen,GK,Brighton,40,0.0,0
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0
389,Harvey Elliott,MID,Aston Villa,54,1.96,0
143,Olivier Boscagli,DEF,Brighton,43,0.59,0
577,Takai Kōta,DEF,Spurs,40,0.0,0
370,Jeremie Frimpong,DEF,Liverpool,59,1.57,0
348,Joe Rodon,DEF,Leeds,40,3.61,1
542,Jenson Seelt,DEF,Sunderland,40,0.0,0
648,Marshall Munetsi,MID,Wolves,54,2.68,5
729,Luis Eduardo Soares da Silva,DEF,Nott'm Forest,45,0.0,0
209,Josh Laurent,MID,Burnley,49,1.17,2
439,Diego León Blanco,DEF,Man Utd,43,0.27,0
548,Romaine Mundle,MID,Sunderland,49,0.0,0
68,Will Dennis,GK,Bournemouth,40,0.03,0
671,Callum Wilson,FWD,West Ham,59,1.17,0
125,Vitaly Janelt,MID,Brentford,49,0.85,1
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,50,0.99,0
84,Marcus Tavernier,MID,Bournemouth,55,3.07,3
373,Virgil van Dijk,DEF,Liverpool,61,3.47,1
579,Son Heung-min,MID,Spurs,85,0.0,0
492,Antoñito Cordero Campillo,MID,Newcastle,49,0.0,0
626,Callum Marshall,FWD,West Ham,44,0.04,1
496,Garang Kuol,MID,Newcastle,44,0.0,0
23,Fábio Ferreira Vieira,MID,Arsenal,54,0.0,0
283,Jean-Philippe Mateta,FWD,Crystal Palace,75,3.87,2
31,Gabriel Fernando de Jesus,FWD,Arsenal,64,0.0,0
605,Maximilian Kilman,DEF,West Ham,44,2.44,1
650,Tawanda Chirewa,MID,Wolves,44,0.04,0
705,Elijah Campbell,DEF,Everton,40,0.13,0
732,Christantus Uche,FWD,Crystal Palace,55,0.94,1
442,Harry Maguire,DEF,Man Utd,44,1.81,1
190,Hjalmar Ekdal,DEF,Burnley,40,2.7,0
455,Mason Mount,MID,Man Utd,59,2.05,10
132,Paris Maghoma,MID,Brentford,45,0.04,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,44,0.62,3
623,Freddie Potts,MID,West Ham,44,0.47,1
403,Joško Gvardiol,DEF,Man City,58,3.64,12
436,Matthijs de Ligt,DEF,Man Utd,50,3.94,8
279,Matheus França de Oliveira,MID,Crystal Palace,45,0.0,0
714,Nick Woltemade,FWD,Newcastle,71,4.11,6
586,Lucas Bergvall,MID,Spurs,54,1.87,0
22,Mikel Merino Zazón,MID,Arsenal,59,2.03,1
285,Odsonne Édouard,FWD,Crystal Palace,50,0.0,0
175,Joe Knight,MID,Brighton,45,0.0,0
65,Zépiqueno Redmond,FWD,Aston Villa,45,0.0,0
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,80,5.48,1
553,Chemsdine Talbi,MID,Sunderland,50,2.64,1
245,Mykhailo Mudryk,MID,Chelsea,50,0.0,0
325,Emile Smith Rowe,MID,Fulham,58,1.19,1
587,Yves Bissouma,MID,Spurs,52,0.22,0
215,Zian Flemming,FWD,Burnley,53,0.61,1
531,Daniel Ballard,DEF,Sunderland,46,1.19,3
304,Tim Iroegbunam,MID,Everton,49,1.75,4
37,Lucas Digne,DEF,Aston Villa,45,4.12,1
679,Mads Hermansen,GK,West Ham,45,1.86,0
666,Viktor Gyökeres,FWD,Arsenal,90,5.97,2
50,Emiliano Buendía Stati,MID,Aston Villa,53,2.64,0
664,Benjamin Lecomte,GK,Fulham,40,0.03,0
28,Ismeal Kabia,MID,Arsenal,45,0.0,0
495,Isaac Hayden,MID,Newcastle,45,0.0,0
176,Adrian Mazilu,MID,Brighton,45,0.0,0
8,Jurriën Timber,DEF,Arsenal,58,3.91,11
187,Kyle Walker,DEF,Burnley,45,2.14,1
235,Cole Palmer,MID,Chelsea,103,0.0,0
257,Maxence Lacroix,DEF,Crystal Palace,51,4.54,3
220,Robert Lynch Sánchez,GK,Chelsea,49,2.61,2
115,Benjamin Fredrick,DEF,Brentford,40,0.0,0
162,Brajan Gruda,MID,Brighton,54,2.41,2
182,James Trafford,GK,Man City,48,0.07,0
391,Ben Gannon-Doak,MID,Bournemouth,49,0.38,4
656,Saša Kalajdžić,FWD,Wolves,49,0.0,0
157,Mitoma Kaoru,MID,Brighton,64,3.48,0
295,Michael Keane,DEF,Everton,45,3.8,4
609,Jean-Clair Todibo,DEF,West Ham,43,0.49,0
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,2.9,3
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,4.36,2
694,Nordi Mukiele,DEF,Sunderland,40,2.63,3
570,Kevin Danso,DEF,Spurs,43,0.84,1
667,Adam Aznou,DEF,Everton,44,0.42,0
571,Ben Davies,DEF,Spurs,43,0.3,0
532,Trai Hume,DEF,Sunderland,45,2.2,1
331,Tom Cairney,MID,Fulham,49,0.36,2
318,Calvin Bassey,DEF,Fulham,45,2.82,1
75,Matai Akinmboni,DEF,Bournemouth,40,0.0,0
129,Yehor Yarmoliuk,MID,Brentford,50,2.64,2
311,Norberto Bercique Gomes Betuncal,FWD,Everton,54,3.11,1
24,Christian Nørgaard,MID,Arsenal,53,0.39,0
669,Dan Ndoye,MID,Nott'm Forest,60,2.64,2
718,Soungoutou Magassa,MID,West Ham,50,2.03,2
702,Bradley Burrowes,MID,Aston Villa,45,0.1,0
313,Martin Sherif,FWD,Everton,44,0.0,0
17,Martin Ødegaard,MID,Arsenal,79,4.04,1
174,Malick Yalcouyé,MID,Brighton,50,0.0,0
181,Charalampos Kostoulas,FWD,Brighton,49,0.28,0
269,Romain Esse,MID,Crystal Palace,48,0.44,0
288,Mark Travers,GK,Everton,44,0.04,0
431,Altay Bayındır,GK,Man Utd,50,2.61,0
357,Largie Ramazani,MID,Leeds,49,0.0,0
236,Pedro Lomba Neto,MID,Chelsea,70,3.79,2
635,Rodrigo Martins Gomes,DEF,Wolves,45,2.02,0
634,Yerson Mosquera Valdelamar,DEF,Wolves,44,1.73,1
299,Iliman Ndiaye,MID,Everton,65,4.73,7
722,Florentino Ibrain Morris Luís,MID,Burnley,50,2.09,4
251,Nicolas Jackson,FWD,Chelsea,65,0.0,0
47,Morgan Rogers,MID,Aston Villa,69,4.56,5
27,Reiss Nelson,MID,Brentford,49,0.55,0
476,Dan Burn,DEF,Newcastle,50,3.86,11
327,Andreas Hoelgebaum Pereira,MID,Fulham,53,0.0,0
497,Lewis Miley,MID,Newcastle,44,0.65,1
562,Ahmed Abdullahi,FWD,Sunderland,44,0.03,0
394,James McConnell,MID,Liverpool,44,0.0,0
140,Tom McGill,GK,Brighton,40,0.0,0
189,Owen Dodgson,DEF,Burnley,40,0.0,0
237,Enzo Fernández,MID,Chelsea,67,4.33,2
161,Julio Enciso Espínola,MID,Brighton,54,0.0,0
479,Emil Krafth,DEF,Newcastle,44,0.33,0
58,Boubacar Kamara,MID,Aston Villa,49,2.56,5
661,Hugo Ekitiké,FWD,Liverpool,87,2.12,1
372,Andrew Robertson,DEF,Liverpool,58,0.75,1
689,Seung-Soo Park,MID,Newcastle,44,0.14,0
726,Randal Kolo Muani,FWD,Spurs,69,0.0,0
138,Jason Steele,GK,Brighton,44,0.04,0
34,Joe Gauci,GK,Aston Villa,40,0.0,0
516,Callum Hudson-Odoi,MID,Nott'm Forest,60,1.26,1
226,Trevoh Chalobah,DEF,Chelsea,52,0.44,0
618,Guido Rodríguez,MID,West Ham,49,0.45,0
2,Kepa Arrizabalaga Revuelta,GK,Arsenal,43,0.05,0
706,James Justin,DEF,Leeds,40,0.57,1
99,Daniel Adu-Adjei,FWD,Bournemouth,44,0.0,0
312,Youssef Ramalho Chermiti,FWD,Everton,49,0.0,0
594,Yang Min-hyeok,MID,Spurs,45,0.0,0
374,Ibrahima Konaté,DEF,Liverpool,55,2.94,1
217,Lyle Foster,FWD,Burnley,50,2.96,1
264,Rob Holding,DEF,Crystal Palace,40,0.0,0
589,Manor Solomon,MID,Spurs,54,0.0,0
4,Tommy Setford,GK,Arsenal,40,0.0,0
206,Marcus Edwards,MID,Burnley,48,0.5,0
201,Manuel Benson Hedilazio,MID,Burnley,54,0.0,0
429,Kalvin Phillips,MID,Man City,49,0.01,0
687,Remy Rees-Dottin,MID,Bournemouth,44,0.14,0
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.03,0
258,Tyrick Mitchell,DEF,Crystal Palace,50,3.53,1
407,Matheus Nunes,DEF,Man City,53,2.24,5
703,Sam Proctor,GK,Aston Villa,40,0.0,0
557,Harrison Jones,MID,Sunderland,44,0.07,0
324,Alex Iwobi,MID,Fulham,65,3.15,2
319,Timothy Castagne,DEF,Fulham,44,2.69,1
314,Bernd Leno,GK,Fulham,50,2.82,2
425,Claudio Echeverri,MID,Man City,54,0.0,0
692,Giovanni Leoni,DEF,Liverpool,50,0.0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.03,0
384,Cody Gakpo,MID,Liverpool,75,3.71,7
620,George Earthy,MID,West Ham,45,0.06,0
114,Benjamin Arthur,DEF,Brentford,40,0.02,0
273,Adam Wharton,MID,Crystal Palace,50,3.02,3
55,Ross Barkley,MID,Aston Villa,48,0.0,1
204,Darko Churlinov,MID,Burnley,49,0.0,0
261,Chris Richards,DEF,Crystal Palace,45,4.0,3
489,Jacob Murphy,MID,Newcastle,62,2.78,1
221,Filip Jörgensen,GK,Chelsea,44,0.13,0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,64,3.31,1
390,Ryan Gravenberch,MID,Liverpool,56,3.44,2
275,Naouirou Ahamada,MID,Crystal Palace,44,0.06,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,0.0,0
293,Jake O'Brien,DEF,Everton,50,3.34,5
19,Gabriel Martinelli Silva,MID,Arsenal,69,2.46,1
413,Omar Marmoush,MID,Man City,83,0.0,0
363,Patrick Bamford,FWD,Leeds,49,0.0,0
399,Ederson Santana de Moraes,GK,Man City,53,0.0,0
558,Jay Matete,MID,Sunderland,44,0.05,0
170,James Milner,MID,Brighton,50,1.93,1
518,João Pedro Ferreira da Silva,MID,Nott'm Forest,54,0.0,0
397,Darwin Núñez Ribeiro,FWD,Liverpool,65,0.0,0
564,Nazarii Rusyn,FWD,Sunderland,44,0.0,0
530,Blondy Nna Noukeu,GK,Sunderland,40,0.0,0
711,Andre Harriman-Annous,MID,Arsenal,45,0.02,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,44,0.01,0
284,Eddie Nketiah,FWD,Crystal Palace,54,1.24,1
493,Sean Longstaff,MID,Leeds,49,2.51,2
309,Jenson Metcalfe,MID,Everton,45,0.0,0
343,Pascal Struijk,DEF,Leeds,45,3.62,1
515,Morgan Gibbs-White,MID,Nott'm Forest,74,3.01,4
360,Joe Gelhardt,MID,Leeds,45,0.0,0
381,Mohamed Salah,MID,Liverpool,145,5.65,2
681,Benjamin Sesko,FWD,Man Utd,73,3.71,9
249,João Pedro Junqueira de Jesus,FWD,Chelsea,77,4.15,2
349,Isaac Schmidt,DEF,Leeds,40,0.0,0
282,Franco Umeh-Chibueze,MID,Crystal Palace,45,0.0,0
724,Lutsharel Geertruida,DEF,Sunderland,45,1.57,1
77,James Hill,DEF,Bournemouth,40,1.28,6
16,Bukayo Saka,MID,Arsenal,98,6.55,8
636,Santiago Ignacio Bueno,DEF,Wolves,44,2.72,1
519,Nicolás Domínguez,MID,Nott'm Forest,50,1.2,0
255,Remi Matthews,GK,Crystal Palace,40,0.0,0
339,Illan Meslier,GK,Leeds,44,0.0,0
470,Martin Dúbravka,GK,Burnley,40,2.84,2
46,Yasin Özcan,DEF,Aston Villa,40,0.0,0
186,Connor Roberts,DEF,Burnley,44,0.21,0
506,Murillo Costa dos Santos,DEF,Nott'm Forest,54,0.41,0
148,Ferdi Kadıoğlu,DEF,Brighton,44,2.93,2
533,Aji Alese,DEF,Sunderland,40,0.14,0
741,Harry Gray,FWD,Leeds,45,0.05,0
281,Kaden Rodney,MID,Crystal Palace,45,0.01,0
472,Odysseas Vlachodimos,GK,Newcastle,40,0.0,0
131,Yunus Emre Konak,MID,Brentford,44,0.04,0
659,Kyle Walker-Peters,DEF,West Ham,44,1.48,1
347,Gabriel Gudmundsson,DEF,Leeds,40,3.29,1
155,Jacob Slater,DEF,Brighton,40,0.0,0
498,Joe White,MID,Newcastle,45,0.0,0
39,Ian Maatsen,DEF,Aston Villa,43,1.28,1
405,Nathan Aké,DEF,Man City,54,1.11,0
652,Enso González Medina,MID,Wolves,44,0.12,0
342,Jayden Bogle,DEF,Leeds,45,3.29,3
581,James Maddison,MID,Spurs,69,0.0,0
147,Pervis Estupiñán Tenorio,DEF,Brighton,45,0.0,0
159,Solly March,MID,Brighton,58,0.0,0
601,Wes Foderingham,GK,West Ham,40,0.0,0
458,Kobbie Mainoo,MID,Man Utd,48,0.89,1
522,Ryan Yates,MID,Nott'm Forest,48,0.99,1
120,Kevin Schade,MID,Brentford,70,3.58,1
682,David Møller Wolfe,DEF,Wolves,44,1.34,1
678,Arthur Masuaku,DEF,Sunderland,40,1.32,0
35,Filip Marschall,GK,Aston Villa,40,0.0,0
376,Joe Gomez,DEF,Liverpool,50,0.41,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,44,2.57,3
582,Mohammed Kudus,MID,Spurs,67,3.85,12
597,Richarlison de Andrade,FWD,Spurs,68,3.78,1
110,Michael Kayode,DEF,Brentford,45,2.19,2
668,Granit Xhaka,MID,Sunderland,50,2.54,3
121,Mikkel Damsgaard,MID,Brentford,58,3.12,2
29,Albert Sambi Lokonga,MID,Arsenal,45,0.0,0
21,Declan Rice,MID,Arsenal,65,4.46,11
126,Mathias Jensen,MID,Brentford,49,0.47,1
152,Joël Veltman,DEF,Brighton,44,0.0,0
317,Joachim Andersen,DEF,Fulham,45,3.35,3
303,James Garner,MID,Everton,50,3.2,1
740,Stephen Mfuni,DEF,Man City,40,0.04,0
466,Joshua Zirkzee,FWD,Man Utd,59,0.72,0
118,Jayden Meghoma,DEF,Brentford,40,0.0,0
375,Conor Bradley,DEF,Liverpool,50,1.58,0
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,60,3.57,2
382,Florian Wirtz,MID,Liverpool,82,3.67,1
20,Leandro Trossard,MID,Arsenal,69,3.36,3
6,William Saliba,DEF,Arsenal,60,4.6,6
445,Harry Amass,DEF,Man Utd,40,0.0,0
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0
486,Anthony Elanga,MID,Newcastle,69,2.41,3
18,Noni Madueke,MID,Arsenal,69,0.0,0
332,Saša Lukić,MID,Fulham,50,2.81,1
