id,name,position,team,now_cost,expected_points,total_points,minutes
48,Youri Tielemans,MID,Aston Villa,59,4.1,7,90
50,Emiliano Buendía Stati,MID,Aston Villa,53,4.17,2,68
52,Jacob Ramsey,MID,Newcastle,53,1.97,1,27
53,Donyell Malen,MID,Aston Villa,51,2.96,1,7
54,John McGinn,MID,Aston Villa,54,3.64,15,82
55,Ross Barkley,MID,Aston Villa,48,0.0,0,0
58,Boubacar Kamara,MID,Aston Villa,49,2.77,4,90
59,Amadou Onana,MID,Aston Villa,48,0.0,0,0
60,Ben Broggio,MID,Aston Villa,45,0.01,0,0
62,Jamaldeen Jimoh-Aloba,MID,Aston Villa,45,0.0,0,0
63,Kadan Young,MID,Aston Villa,43,0.01,0,0
64,Ollie Watkins,FWD,Aston Villa,86,4.33,7,82
67,Đorđe Petrović,GK,Bournemouth,45,2.28,1,90
68,Will Dennis,GK,Bournemouth,40,0.02,0,0
69,Callan McKenna,GK,Bournemouth,39,0.0,0,0
72,Marcos Senesi Barón,DEF,Bournemouth,48,3.28,1,90
73,Adam Smith,DEF,Bournemouth,44,1.16,0,0
74,Adrien Truffert,DEF,Bournemouth,45,2.42,1,90
75,Matai Akinmboni,DEF,Bournemouth,38,0.0,0,0
76,Owen Bevan,DEF,Bournemouth,38,0.0,0,0
77,James Hill,DEF,Bournemouth,39,0.66,3,90
80,Julio Soler Barreto,DEF,Bournemouth,40,0.11,0,0
81,Justin Kluivert,MID,Bournemouth,70,2.58,2,73
82,Antoine Semenyo,MID,Bournemouth,77,3.22,1,90
83,Dango Ouattara,MID,Brentford,58,0.0,0,0
84,Marcus Tavernier,MID,Bournemouth,56,3.2,2,90
85,Tyler Adams,MID,Bournemouth,50,0.0,0,0
86,David Brooks,MID,Bournemouth,50,2.18,2,66
87,Ryan Christie,MID,Bournemouth,49,1.09,0,0
88,Lewis Cook,MID,Bournemouth,49,1.7,4,16
90,Alex Scott,MID,Bournemouth,50,2.77,2,73
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,3.01,7,73
98,Enes Ünal,FWD,Bournemouth,54,0.42,1,16
100,Junior Kroupi,FWD,Bournemouth,46,0.86,5,16
101,Caoimhín Kelleher,GK,Brentford,45,3.27,2,90
102,Ellery Balcombe,GK,Brentford,39,0.0,0,0
103,Matthew Cox,GK,Brentford,39,0.0,0,0
104,Julian Eyestone,GK,Brentford,39,0.0,0,0
105,Hákon Rafn Valdimarsson,GK,Brentford,39,0.03,0,0
106,Nathan Collins,DEF,Brentford,49,4.46,10,90
107,Keane Lewis-Potter,DEF,Brentford,49,3.67,0,26
108,Kristoffer Ajer,DEF,Brentford,44,3.89,3,90
109,Rico Henry,DEF,Brentford,43,1.86,1,14
110,Michael Kayode,DEF,Brentford,45,3.38,0,90
111,Ethan Pinnock,DEF,Brentford,42,0.82,0,0
113,Sepp van den Berg,DEF,Brentford,45,2.25,0,0
114,Benjamin Arthur,DEF,Brentford,39,0.0,0,0
116,Aaron Hickey,DEF,Brentford,40,1.15,2,75
119,Bryan Mbeumo,MID,Man Utd,81,0.0,0,0
120,Kevin Schade,MID,Brentford,71,3.98,6,63
121,Mikkel Damsgaard,MID,Brentford,58,2.02,4,90
122,Antoni Milambo,MID,Brentford,52,0.0,0,0
123,Fábio Freitas Gouveia Carvalho,MID,Brentford,47,0.0,0,0
124,Jordan Henderson,MID,Brentford,50,2.77,1,26
125,Vitaly Janelt,MID,Brentford,49,1.86,11,90
126,Mathias Jensen,MID,Brentford,49,1.78,3,63
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,49,0.0,0,0
128,Frank Onyeka,MID,Brentford,48,0.0,0,0
129,Yehor Yarmoliuk,MID,Brentford,50,3.04,3,90
130,Romelle Donovan,MID,Brentford,44,0.0,0,0
131,Yunus Emre Konak,MID,Brentford,43,0.0,0,0
132,Paris Maghoma,MID,Brentford,45,0.0,0,0
133,Myles Peart-Harris,MID,Brentford,44,0.0,1,1
135,Yoane Wissa,FWD,Newcastle,73,2.09,2,77
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,69,3.69,17,90
138,Jason Steele,GK,Brighton,42,0.04,0,0
139,Bart Verbruggen,GK,Brighton,45,3.76,7,90
140,Tom McGill,GK,Brighton,39,0.0,0,0
143,Olivier Boscagli,DEF,Brighton,42,0.24,0,0
144,Diego Coppola,DEF,Brighton,42,0.14,0,0
145,Maxim De Cuyper,DEF,Brighton,43,3.85,1,20
146,Lewis Dunk,DEF,Brighton,45,4.25,6,90
148,Ferdi Kadıoğlu,DEF,Brighton,44,4.07,9,90
149,Igor Julio dos Santos de Paulo,DEF,West Ham,45,0.42,0,0
151,Jan Paul van Hecke,DEF,Brighton,45,4.6,6,90
152,Joël Veltman,DEF,Brighton,43,0.82,6,90
153,Adam Webster,DEF,Brighton,44,0.0,0,0
156,Charlie Tasker,DEF,Brighton,38,0.01,0,0
157,Mitoma Kaoru,MID,Brighton,61,3.39,3,69
158,Georginio Rutter,MID,Brighton,56,4.66,8,70
159,Solly March,MID,Brighton,58,0.34,0,0
160,Yankuba Minteh,MID,Brighton,60,2.15,0,0
162,Brajan Gruda,MID,Brighton,54,3.21,3,86
163,Jack Hinshelwood,MID,Brighton,51,2.76,0,0
166,Yasin Ayari,MID,Brighton,48,3.91,12,90
167,Carlos Baleba,MID,Brighton,46,0.0,0,0
168,Facundo Buonanotte,MID,Chelsea,46,0.0,0,0
169,Diego Gómez Amarilla,MID,Brighton,49,3.5,3,79
170,James Milner,MID,Brighton,49,0.66,1,10
172,Tom Watson,MID,Brighton,48,0.16,1,3
173,Mats Wieffer,MID,Brighton,49,3.72,0,0
175,Joe Knight,MID,Brighton,44,0.0,0,0
178,Danny Welbeck,FWD,Brighton,63,3.61,1,19
180,Stefanos Tzimas,FWD,Brighton,52,0.0,0,0
181,Charalampos Kostoulas,FWD,Brighton,48,1.2,5,70
182,James Trafford,GK,Man City,45,0.03,0,0
183,Max Weiß,GK,Burnley,43,0.02,0,0
185,Václav Hladký,GK,Burnley,39,0.0,0,0
186,Connor Roberts,DEF,Burnley,44,0.0,0,0
187,Kyle Walker,DEF,Burnley,44,2.15,0,90
188,Hannes Delcroix,DEF,Burnley,38,0.0,0,0
190,Hjalmar Ekdal,DEF,Burnley,39,2.89,1,90
191,Maxime Estève,DEF,Burnley,39,0.0,0,0
192,Quilindschy Hartman,DEF,Burnley,40,0.41,0,0
193,Bashir Humphreys,DEF,Burnley,39,1.94,2,90
194,Jordan Beyer,DEF,Burnley,39,0.0,0,0
195,Lucas Pires Silva,DEF,Burnley,38,1.87,1,90
197,Oliver Sonne,DEF,Burnley,38,0.34,1,35
198,Axel Tuanzebe,DEF,Burnley,39,0.0,0,0
199,Joe Worrall,DEF,Burnley,38,1.56,0,0
200,Jaidon Anthony,MID,Burnley,51,2.78,2,80
202,Jacob Bruun Larsen,MID,Burnley,53,2.28,1,54
203,Enock Agyei,MID,Burnley,47,0.0,0,0
205,Josh Cullen,MID,Burnley,50,0.0,0,0
206,Marcus Edwards,MID,Burnley,47,1.69,1,35
207,Hannibal Mejbri,MID,Burnley,47,0.0,0,0
209,Josh Laurent,MID,Burnley,48,2.79,1,90
210,Loum Tchaouna,MID,Burnley,49,2.22,1,26
213,Jaydon Banel,MID,Burnley,45,0.0,1,9
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.22,0,0
215,Zian Flemming,FWD,Burnley,53,1.73,0,0
216,Zeki Amdouni,FWD,Burnley,48,0.0,0,0
217,Lyle Foster,FWD,Burnley,49,0.0,0,0
218,Ashley Barnes,FWD,Burnley,42,0.04,0,0
220,Robert Lynch Sánchez,GK,Chelsea,49,2.28,0,0
221,Filip Jörgensen,GK,Chelsea,43,0.02,2,90
223,Gabriel Słonina,GK,Chelsea,39,0.0,0,0
224,Marc Cucurella Saseta,DEF,Chelsea,61,1.81,0,0
225,Reece James,DEF,Chelsea,57,2.21,1,90
226,Trevoh Chalobah,DEF,Chelsea,56,2.65,4,90
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0,0
228,Malo Gusto,DEF,Chelsea,50,1.99,2,90
229,Benoît Badiashile Mukinayi,DEF,Chelsea,44,0.24,2,90
230,Wesley Fofana,DEF,Chelsea,44,2.02,0,0
232,Tosin Adarabioyo,DEF,Chelsea,41,0.7,0,0
233,Josh Acheampong,DEF,Chelsea,38,0.23,2,61
235,Cole Palmer,MID,Chelsea,104,4.04,2,90
236,Pedro Lomba Neto,MID,Chelsea,72,3.06,2,90
237,Enzo Fernández,MID,Chelsea,64,3.17,11,90
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,64,1.92,1,45
239,Jamie Bynoe-Gittens,MID,Chelsea,60,0.62,0,0
241,Moisés Caicedo Corozo,MID,Chelsea,57,0.0,0,0
242,Kiernan Dewsbury-Hall,MID,Everton,50,0.0,0,0
243,Tyrique George,MID,Chelsea,48,0.0,0,0
244,Roméo Lavia,MID,Chelsea,49,0.0,0,0
245,Mykhailo Mudryk,MID,Chelsea,49,0.0,0,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,2.43,1,45
247,Dário Luís Essugo,MID,Chelsea,43,0.0,0,0
249,João Pedro Junqueira de Jesus,FWD,Chelsea,72,3.36,2,61
250,Liam Delap,FWD,Chelsea,62,1.44,0,28
252,Marc Guiu Paz,FWD,Chelsea,43,0.43,0,0
253,Dean Henderson,GK,Crystal Palace,51,2.75,2,90
254,Walter Benítez,GK,Crystal Palace,40,0.03,0,0
255,Remi Matthews,GK,Crystal Palace,39,0.0,0,0
256,Daniel Muñoz Mejía,DEF,Crystal Palace,58,0.0,0,0
257,Maxence Lacroix,DEF,Crystal Palace,52,3.69,3,90
258,Tyrick Mitchell,DEF,Crystal Palace,50,3.09,2,90
259,Borna Sosa,DEF,Crystal Palace,48,0.25,0,0
260,Marc Guéhi,DEF,Crystal Palace,53,3.25,2,90
261,Chris Richards,DEF,Crystal Palace,45,0.0,0,0
262,Chadi Riad Dnanou,DEF,Crystal Palace,40,0.0,0,0
263,Nathaniel Clyne,DEF,Crystal Palace,38,2.72,1,51
265,Caleb Kporha,DEF,Crystal Palace,40,0.0,0,0
266,Eberechi Eze,MID,Arsenal,74,3.12,0,0
267,Ismaïla Sarr,MID,Crystal Palace,64,0.0,0,0
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0,0
269,Romain Esse,MID,Crystal Palace,47,0.28,1,3
270,Will Hughes,MID,Crystal Palace,47,1.31,2,90
271,Daichi Kamada,MID,Crystal Palace,50,0.0,0,0
272,Jefferson Lerma Solís,MID,Crystal Palace,49,2.99,1,37
273,Adam Wharton,MID,Crystal Palace,50,3.33,4,86
274,Asher Agbinone,MID,Crystal Palace,43,0.01,0,0
275,Naouirou Ahamada,MID,Crystal Palace,43,0.01,0,0
276,Justin Devenny,MID,Crystal Palace,43,3.09,1,38
281,Kaden Rodney,MID,Crystal Palace,44,0.01,1,3
283,Jean-Philippe Mateta,FWD,Crystal Palace,76,3.76,2,86
284,Eddie Nketiah,FWD,Crystal Palace,54,0.0,0,0
286,Zach Marsh,FWD,Crystal Palace,45,0.02,0,0
287,Jordan Pickford,GK,Everton,55,3.8,1,90
288,Mark Travers,GK,Everton,43,0.04,0,0
289,Harry Tyrer,GK,Everton,39,0.0,0,0
290,Jarrad Branthwaite,DEF,Everton,53,0.0,0,0
291,James Tarkowski,DEF,Everton,56,5.06,2,90
292,Vitalii Mykolenko,DEF,Everton,49,4.1,0,90
293,Jake O'Brien,DEF,Everton,49,3.6,0,90
294,Séamus Coleman,DEF,Everton,42,0.09,0,0
295,Michael Keane,DEF,Everton,48,3.47,0,90
296,Nathan Patterson,DEF,Everton,44,2.32,0,0
297,Roman Dixon,DEF,Everton,38,0.05,0,0
298,Reece Welch,DEF,Everton,38,0.05,0,0
299,Iliman Ndiaye,MID,Everton,62,0.0,0,0
300,Dwight McNeil,MID,Everton,55,3.79,1,45
301,Carlos Alcaraz Durán,MID,Everton,52,0.0,0,0
302,Idrissa Gana Gueye,MID,Everton,54,0.0,0,0
303,James Garner,MID,Everton,51,3.65,4,90
304,Tim Iroegbunam,MID,Everton,48,2.87,4,76
305,Harrison Armstrong,MID,Everton,45,0.0,1,13
306,Callum Bates,MID,Everton,43,0.01,0,0
307,Coby Ebere,MID,Everton,44,0.01,0,0
310,Thierno Barry,FWD,Everton,57,4.03,6,90
311,Norberto Bercique Gomes Betuncal,FWD,Everton,50,1.64,5,45
314,Bernd Leno,GK,Fulham,49,2.82,1,90
316,Antonee Robinson,DEF,Fulham,49,3.32,1,90
317,Joachim Andersen,DEF,Fulham,46,3.93,3,90
318,Calvin Bassey,DEF,Fulham,44,0.0,0,0
319,Timothy Castagne,DEF,Fulham,43,3.2,1,90
320,Issa Diop,DEF,Fulham,43,2.05,1,90
321,Jorge Cuenca Barreno,DEF,Fulham,43,3.47,3,90
322,Kenny Tete,DEF,Fulham,45,0.0,0,0
323,Samuel Amissah,DEF,Fulham,38,0.06,0,0
324,Alex Iwobi,MID,Fulham,63,0.0,0,0
325,Emile Smith Rowe,MID,Fulham,56,3.24,2,73
326,Adama Traoré Diarra,MID,Fulham,51,2.59,1,5
328,Ryan Sessegnon,MID,Fulham,54,0.06,0,0
329,Harry Wilson,MID,Fulham,58,3.58,6,84
330,Sander Berge,MID,Fulham,49,2.64,1,16
331,Tom Cairney,MID,Fulham,48,0.21,2,73
332,Saša Lukić,MID,Fulham,49,2.93,2,90
335,Josh King,MID,Fulham,45,0.0,0,0
336,Harrison Reed,MID,Fulham,43,0.06,8,1
337,Raúl Jiménez Rodríguez,FWD,Fulham,62,3.9,5,84
338,Rodrigo Muniz Carvalho,FWD,Fulham,53,0.0,0,0
339,Illan Meslier,GK,Leeds,42,0.0,0,0
340,Alex Cairns,GK,Leeds,39,0.0,0,0
341,Karl Darlow,GK,Leeds,39,0.03,0,0
342,Jayden Bogle,DEF,Leeds,44,3.22,0,0
343,Pascal Struijk,DEF,Leeds,43,3.45,8,90
344,Jaka Bijol,DEF,Leeds,39,3.63,4,90
345,Sebastiaan Bornauw,DEF,Leeds,38,1.66,2,79
346,Sam Byram,DEF,Leeds,38,0.13,0,0
347,Gabriel Gudmundsson,DEF,Leeds,38,3.29,2,90
348,Joe Rodon,DEF,Leeds,39,0.0,0,0
350,Brenden Aaronson,MID,Leeds,54,3.57,7,86
351,Wilfried Gnonto,MID,Leeds,52,1.27,1,10
352,Jack Harrison,MID,Leeds,51,0.86,0,0
353,Daniel James,MID,Leeds,52,0.0,0,0
354,Ethan Ampadu,MID,Leeds,49,0.0,0,0
356,Ilia Gruev,MID,Leeds,47,2.78,2,79
358,Tanaka Ao,MID,Leeds,48,3.12,1,10
362,Joël Piroe,FWD,Leeds,49,0.56,1,3
365,Lukas Nmecha,FWD,Leeds,50,3.47,1,15
366,Alisson Becker,GK,Liverpool,54,3.63,1,90
367,Giorgi Mamardashvili,GK,Liverpool,42,0.03,0,0
368,Ármin Pécsi,GK,Liverpool,39,0.0,0,0
369,Freddie Woodman,GK,Liverpool,39,0.0,0,0
370,Jeremie Frimpong,DEF,Liverpool,57,1.65,4,14
371,Milos Kerkez,DEF,Liverpool,56,3.1,1,90
372,Andrew Robertson,DEF,Liverpool,58,1.36,0,0
373,Virgil van Dijk,DEF,Liverpool,59,4.37,1,90
374,Ibrahima Konaté,DEF,Liverpool,54,3.95,1,90
375,Conor Bradley,DEF,Liverpool,50,2.87,8,90
376,Joe Gomez,DEF,Liverpool,49,0.32,1,1
378,Amara Nallo,DEF,Liverpool,37,0.01,0,0
379,Rhys Williams,DEF,Liverpool,38,0.01,0,0
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0,0
381,Mohamed Salah,MID,Liverpool,140,0.0,0,0
382,Florian Wirtz,MID,Liverpool,82,2.85,10,75
384,Cody Gakpo,MID,Liverpool,73,3.75,6,90
385,Federico Chiesa,MID,Liverpool,63,1.65,1,5
386,Alexis Mac Allister,MID,Liverpool,62,3.46,2,90
387,Dominik Szoboszlai,MID,Liverpool,66,4.86,2,90
388,Curtis Jones,MID,Liverpool,54,3.19,2,84
389,Harvey Elliott,MID,Aston Villa,51,0.0,0,0
390,Ryan Gravenberch,MID,Liverpool,57,3.2,2,90
391,Ben Gannon-Doak,MID,Bournemouth,48,0.0,0,0
392,Endo Wataru,MID,Liverpool,49,0.11,0,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.01,0,0
396,Trey Nyoni,MID,Liverpool,43,0.01,0,0
398,Jayden Danns,FWD,Liverpool,43,0.02,0,0
400,Stefan Ortega Moreno,GK,Man City,47,0.0,0,0
401,Marcus Bettinelli,GK,Man City,39,0.0,0,0
402,Rayan Aït-Nouri,DEF,Man City,57,0.0,0,0
403,Joško Gvardiol,DEF,Man City,61,3.76,1,50
405,Nathan Aké,DEF,Man City,53,2.13,1,9
406,Abdukodir Khusanov,DEF,Man City,54,1.13,1,39
407,Matheus Nunes,DEF,Man City,54,3.37,1,90
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,57,3.39,5,80
409,John Stones,DEF,Man City,54,0.69,0,0
410,Rico Lewis,DEF,Man City,47,0.86,0,0
411,Nico O'Reilly,DEF,Man City,53,3.61,2,90
413,Omar Marmoush,MID,Man City,83,0.0,0,0
414,Phil Foden,MID,Man City,89,5.23,2,90
415,Sávio Moreira de Oliveira,MID,Man City,69,0.0,0,0
416,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,62,3.41,1,90
417,Rayan Cherki,MID,Man City,68,3.63,4,90
418,Jérémy Doku,MID,Man City,64,2.64,1,20
419,Jack Grealish,MID,Everton,65,4.0,10,90
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,2.86,5,90
422,Mateo Kovačić,MID,Man City,59,0.0,0,0
423,Nico González Iglesias,MID,Man City,59,1.04,0,0
424,Oscar Bobb,MID,Man City,51,0.74,0,0
426,James McAtee,MID,Nott'm Forest,50,0.65,0,21
427,Tijjani Reijnders,MID,Man City,52,3.02,10,69
429,Kalvin Phillips,MID,Man City,48,0.01,0,0
430,Erling Haaland,FWD,Man City,151,6.92,2,90
431,Altay Bayındır,GK,Man Utd,48,0.03,0,0
434,Tom Heaton,GK,Man Utd,39,0.0,0,0
435,Dermot Mee,GK,Man Utd,39,0.0,0,0
436,Matthijs de Ligt,DEF,Man Utd,49,0.0,0,0
437,Lisandro Martínez,DEF,Man Utd,48,3.14,4,90
438,Noussair Mazraoui,DEF,Man Utd,49,0.0,0,0
439,Diego León Blanco,DEF,Man Utd,42,0.24,0,0
440,Diogo Dalot Teixeira,DEF,Man Utd,45,3.48,2,90
441,Patrick Dorgu,DEF,Man Utd,42,3.48,1,90
442,Harry Maguire,DEF,Man Utd,43,0.0,0,0
443,Luke Shaw,DEF,Man Utd,45,2.73,2,90
444,Leny Yoro,DEF,Man Utd,42,2.39,2,62
446,Tyler Fredricson,DEF,Man Utd,38,0.0,0,0
447,Ayden Heaven,DEF,Man Utd,39,3.38,4,90
448,Tyrell Malacia,DEF,Man Utd,38,0.02,0,0
449,Bruno Borges Fernandes,MID,Man Utd,91,0.0,0,0
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,82,5.15,9,90
452,Amad Diallo,MID,Man Utd,63,0.0,0,0
453,Alejandro Garnacho Ferreyra,MID,Chelsea,64,1.89,0,0
455,Mason Mount,MID,Man Utd,59,0.0,0,0
456,Jadon Sancho,MID,Aston Villa,58,0.96,1,21
457,Carlos Henrique Casimiro,MID,Man Utd,55,3.7,7,90
458,Kobbie Mainoo,MID,Man Utd,46,0.0,0,0
459,Manuel Ugarte Ribeiro,MID,Man Utd,47,3.23,4,90
461,Jayce Fitzgerald,MID,Man Utd,44,0.01,0,0
462,Jack Fletcher,MID,Man Utd,43,2.58,0,0
463,Sékou Koné,MID,Man Utd,43,0.01,0,0
466,Joshua Zirkzee,FWD,Man Utd,58,3.5,4,27
467,Chido Obi,FWD,Man Utd,42,0.05,0,0
469,Nick Pope,GK,Newcastle,51,3.64,6,90
470,Martin Dúbravka,GK,Burnley,40,2.71,1,90
471,Mark Gillespie,GK,Newcastle,39,0.0,0,0
473,Lewis Hall,DEF,Newcastle,53,4.94,6,62
474,Fabian Schär,DEF,Newcastle,53,4.7,8,90
475,Sven Botman,DEF,Newcastle,49,1.81,0,0
476,Dan Burn,DEF,Newcastle,50,0.0,0,0
477,Tino Livramento,DEF,Newcastle,49,0.0,1,27
478,Kieran Trippier,DEF,Newcastle,49,0.0,0,0
479,Emil Krafth,DEF,Newcastle,43,0.0,0,0
480,Jamaal Lascelles,DEF,Newcastle,43,0.18,0,0
481,Alex Murphy,DEF,Newcastle,38,0.66,0,0
482,Harrison Ashby,DEF,Newcastle,39,0.02,0,0
483,Miodrag Pivaš,DEF,Newcastle,38,0.0,0,0
485,Anthony Gordon,MID,Newcastle,74,4.37,2,62
486,Anthony Elanga,MID,Newcastle,65,0.86,0,0
487,Harvey Barnes,MID,Newcastle,61,2.77,1,27
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,70,3.87,10,90
489,Jacob Murphy,MID,Newcastle,60,3.27,3,87
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,1.71,5,90
491,Sandro Tonali,MID,Newcastle,53,3.39,3,62
493,Sean Longstaff,MID,Leeds,48,0.0,0,0
494,Joe Willock,MID,Newcastle,50,0.3,1,2
497,Lewis Miley,MID,Newcastle,45,2.98,7,90
499,Alexander Isak,FWD,Liverpool,103,0.0,0,0
500,William Osula,FWD,Newcastle,54,0.62,0,0
501,Sean Neave,FWD,Newcastle,43,0.02,0,0
502,Matz Sels,GK,Nott'm Forest,46,0.26,1,12
505,Nikola Milenković,DEF,Nott'm Forest,51,2.99,3,90
506,Murillo Costa dos Santos,DEF,Nott'm Forest,52,3.14,3,90
507,Ola Aina,DEF,Nott'm Forest,47,0.0,1,68
508,Neco Williams,DEF,Nott'm Forest,47,2.76,1,90
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,43,0.22,0,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,43,0.86,0,0
513,Zach Abbott,DEF,Nott'm Forest,38,0.1,0,0
514,Willy Boly,DEF,Nott'm Forest,38,0.0,0,0
515,Morgan Gibbs-White,MID,Nott'm Forest,73,3.68,8,90
516,Callum Hudson-Odoi,MID,Nott'm Forest,57,1.48,0,0
517,Elliot Anderson,MID,Nott'm Forest,53,4.45,4,90
519,Nicolás Domínguez,MID,Nott'm Forest,50,0.84,4,82
521,Ibrahim Sangaré,MID,Nott'm Forest,49,0.0,0,0
522,Ryan Yates,MID,Nott'm Forest,47,1.16,0,0
525,Chris Wood,FWD,Nott'm Forest,72,0.0,0,0
526,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,58,3.6,2,82
527,Taiwo Awoniyi,FWD,Nott'm Forest,52,0.86,0,0
528,Anthony Patterson,GK,Sunderland,42,0.03,0,0
529,Simon Moore,GK,Sunderland,39,0.0,0,0
530,Blondy Nna Noukeu,GK,Sunderland,39,0.0,0,0
531,Daniel Ballard,DEF,Sunderland,46,0.89,1,24
532,Trai Hume,DEF,Sunderland,45,2.98,2,90
533,Aji Alese,DEF,Sunderland,40,0.0,0,0
534,Joe Anderson,DEF,Sunderland,39,0.0,0,0
535,Dennis Cirkin,DEF,Sunderland,40,0.31,0,58
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0,0
538,Zak Johnson,DEF,Sunderland,38,0.0,0,0
539,Luke O'Nien,DEF,Sunderland,40,0.09,0,0
540,Timothée Pembélé,DEF,Sunderland,39,0.0,0,0
541,Reinildo Mandava,DEF,Sunderland,38,0.0,0,0
543,Simon Adingra,MID,Sunderland,49,2.89,2,65
544,Habib Diarra,MID,Sunderland,53,0.0,0,0
547,Enzo Le Fée,MID,Sunderland,49,3.5,4,90
548,Romaine Mundle,MID,Sunderland,49,1.83,1,31
549,Dan Neil,MID,Sunderland,48,1.23,0,0
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0,0
551,Chris Rigg,MID,Sunderland,47,2.65,1,8
552,Noah Sadiki,MID,Sunderland,50,0.0,0,0
553,Chemsdine Talbi,MID,Sunderland,49,0.0,0,0
554,Abdoullah Ba,MID,Sunderland,43,0.0,0,0
557,Harrison Jones,MID,Sunderland,43,0.0,0,0
558,Jay Matete,MID,Sunderland,43,0.0,0,0
560,Wilson Isidor,FWD,Sunderland,53,1.82,0,0
561,Eliezer Mayenda Dossou,FWD,Sunderland,52,1.71,2,81
562,Ahmed Abdullahi,FWD,Sunderland,43,0.03,0,0
565,Guglielmo Vicario,GK,Spurs,48,4.09,2,90
566,Brandon Austin,GK,Spurs,39,0.0,0,0
567,Antonín Kinský,GK,Spurs,39,0.04,0,0
568,Pedro Porro Sauceda,DEF,Spurs,52,4.49,4,90
569,Cristian Romero,DEF,Spurs,50,4.63,2,90
570,Kevin Danso,DEF,Spurs,42,0.47,0,0
571,Ben Davies,DEF,Spurs,43,0.06,9,87
572,Radu Drăgușin,DEF,Spurs,45,0.0,0,0
573,Djed Spence,DEF,Spurs,43,3.06,1,2
574,Destiny Udogie,DEF,Spurs,43,1.8,0,0
575,Micky van de Ven,DEF,Spurs,45,4.23,7,90
580,Brennan Johnson,MID,Crystal Palace,65,0.0,1,71
581,James Maddison,MID,Spurs,68,0.0,0,0
