id,name,position,team,now_cost,expected_points,total_points
727,Samuel Chukwueze,MID,Fulham,53,0.9,1
173,Mats Wieffer,MID,Brighton,49,3.8,10
568,Pedro Porro Sauceda,DEF,Spurs,55,3.42,2
271,Daichi Kamada,MID,Crystal Palace,50,3.55,5
243,Tyrique George,MID,Chelsea,49,0.27,0
621,Andy Irving,MID,West Ham,44,1.76,0
469,Nick Pope,GK,Newcastle,52,3.78,3
638,Ki-Jana Hoever,DEF,Wolves,39,1.64,1
645,Fer López González,MID,Wolves,53,1.19,0
353,Daniel James,MID,Leeds,53,1.11,1
554,Abdoullah Ba,MID,Sunderland,43,0.07,0
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.0,0
103,Matthew Cox,GK,Brentford,40,0.0,0
300,Dwight McNeil,MID,Everton,56,0.47,1
52,Jacob Ramsey,MID,Newcastle,53,0.86,0
721,Veljko Milosavljevic,DEF,Bournemouth,45,0.5,0
651,Tom Edozie,MID,Wolves,44,0.04,0
307,Coby Ebere,MID,Everton,44,0.01,0
144,Diego Coppola,DEF,Brighton,43,0.23,0
738,Lukasz Fabianski,GK,West Ham,45,0.0,0
59,Amadou Onana,MID,Aston Villa,48,2.62,1
367,Giorgi Mamardashvili,GK,Liverpool,43,3.38,7
385,Federico Chiesa,MID,Liverpool,64,1.41,0
328,Ryan Sessegnon,MID,Fulham,54,3.55,14
409,John Stones,DEF,Man City,55,0.71,0
551,Chris Rigg,MID,Sunderland,48,0.78,0
539,Luke O'Nien,DEF,Sunderland,40,0.26,0
198,Axel Tuanzebe,DEF,Burnley,39,2.38,3
294,Séamus Coleman,DEF,Everton,43,0.24,0
301,Carlos Alcaraz Durán,MID,Everton,52,0.7,0
297,Roman Dixon,DEF,Everton,39,0.08,0
728,Merlin Röhl,MID,Everton,50,0.59,0
156,Charlie Tasker,DEF,Brighton,39,0.01,0
135,Yoane Wissa,FWD,Newcastle,74,0.0,0
260,Marc Guéhi,DEF,Crystal Palace,50,3.78,10
205,Josh Cullen,MID,Burnley,50,2.81,1
430,Erling Haaland,FWD,Man City,148,6.76,13
573,Djed Spence,DEF,Spurs,45,1.12,2
104,Julian Eyestone,GK,Brentford,40,0.0,0
368,Ármin Pécsi,GK,Liverpool,39,0.0,0
660,Anton Stach,MID,Leeds,50,1.98,1
272,Jefferson Lerma Solís,MID,Crystal Palace,49,1.93,10
194,Jordan Beyer,DEF,Burnley,40,0.05,0
398,Jayden Danns,FWD,Liverpool,44,0.02,0
686,Rio Ngumoha,MID,Liverpool,45,0.84,0
566,Brandon Austin,GK,Spurs,39,0.0,0
113,Sepp van den Berg,DEF,Brentford,45,3.29,3
691,Dominic Calvert-Lewin,FWD,Leeds,55,3.71,2
610,Aaron Wan-Bissaka,DEF,West Ham,43,2.05,7
547,Enzo Le Fée,MID,Sunderland,49,4.44,6
471,Mark Gillespie,GK,Newcastle,40,0.0,0
354,Ethan Ampadu,MID,Leeds,49,2.56,1
45,Lino da Cruz Sousa,DEF,Aston Villa,40,0.01,0
716,Nicolò Savona,DEF,Nott'm Forest,45,2.37,7
336,Harrison Reed,MID,Fulham,44,0.18,0
292,Vitalii Mykolenko,DEF,Everton,49,3.49,2
128,Frank Onyeka,MID,Brentford,49,0.38,0
427,Tijjani Reijnders,MID,Man City,56,3.89,1
149,Igor Julio dos Santos de Paulo,DEF,West Ham,45,0.36,1
223,Gabriel Słonina,GK,Chelsea,39,0.0,0
119,Bryan Mbeumo,MID,Man Utd,83,4.63,2
298,Reece Welch,DEF,Everton,39,0.09,0
707,Tyler Dibling,MID,Everton,54,0.74,0
88,Lewis Cook,MID,Bournemouth,49,0.47,1
85,Tyler Adams,MID,Bournemouth,50,2.73,8
480,Jamaal Lascelles,DEF,Newcastle,43,0.29,0
42,Andrés García,DEF,Aston Villa,39,0.0,0
48,Youri Tielemans,MID,Aston Villa,59,0.0,0
137,Iwan Morgan,FWD,Brentford,44,0.0,0
719,Victor Lindelöf,DEF,Aston Villa,45,0.38,0
615,Crysencio Summerville,MID,West Ham,55,2.95,2
662,Cristhian Mosquera,DEF,Arsenal,54,2.32,0
25,Ethan Nwaneri,MID,Arsenal,52,0.53,1
595,Callum Olusesi,MID,Spurs,44,0.01,0
102,Ellery Balcombe,GK,Brentford,40,0.0,0
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,49,0.39,0
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,2.46,7
322,Kenny Tete,DEF,Fulham,45,3.8,6
743,Landon Emenalo,MID,Chelsea,45,0.0,0
734,Dilane Bakwa,MID,Nott'm Forest,60,0.0,0
733,Senne Lammens,GK,Man Utd,50,3.33,1
254,Walter Benítez,GK,Crystal Palace,40,0.03,0
521,Ibrahim Sangaré,MID,Nott'm Forest,49,0.62,1
538,Zak Johnson,DEF,Sunderland,39,0.08,0
580,Brennan Johnson,MID,Spurs,67,1.77,1
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0
402,Rayan Aït-Nouri,DEF,Man City,58,1.1,1
167,Carlos Baleba,MID,Brighton,47,3.02,3
688,James Wright,GK,Aston Villa,40,0.0,0
239,Jamie Bynoe-Gittens,MID,Chelsea,61,0.82,1
583,Dejan Kulusevski,MID,Spurs,64,0.0,0
351,Wilfried Gnonto,MID,Leeds,52,0.0,0
437,Lisandro Martínez,DEF,Man Utd,48,0.0,0
603,El Hadji Malick Diouf,DEF,West Ham,44,2.18,2
657,Leon Chiwome,FWD,Wolves,44,0.0,0
646,João Victor Gomes da Silva,MID,Wolves,54,3.09,1
213,Jaydon Banel,MID,Burnley,45,0.0,0
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0
389,Harvey Elliott,MID,Aston Villa,54,0.0,0
143,Olivier Boscagli,DEF,Brighton,43,0.15,0
577,Takai Kōta,DEF,Spurs,40,0.02,0
370,Jeremie Frimpong,DEF,Liverpool,58,0.0,0
744,Nehemiah Oriola,MID,Brighton,45,0.0,1
348,Joe Rodon,DEF,Leeds,41,2.59,1
648,Marshall Munetsi,MID,Wolves,54,3.18,4
379,Rhys Williams,DEF,Liverpool,39,0.05,0
209,Josh Laurent,MID,Burnley,49,1.28,2
439,Diego León Blanco,DEF,Man Utd,43,0.24,0
548,Romaine Mundle,MID,Sunderland,49,0.0,0
68,Will Dennis,GK,Bournemouth,40,0.02,0
671,Callum Wilson,FWD,West Ham,58,1.42,2
125,Vitaly Janelt,MID,Brentford,49,1.12,1
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,50,2.17,1
84,Marcus Tavernier,MID,Bournemouth,55,2.72,2
373,Virgil van Dijk,DEF,Liverpool,60,4.1,5
626,Callum Marshall,FWD,West Ham,44,0.45,0
283,Jean-Philippe Mateta,FWD,Crystal Palace,78,5.35,9
31,Gabriel Fernando de Jesus,FWD,Arsenal,64,0.0,0
605,Maximilian Kilman,DEF,West Ham,43,2.42,2
650,Tawanda Chirewa,MID,Wolves,44,0.04,0
705,Elijah Campbell,DEF,Everton,40,0.12,0
732,Christantus Uche,FWD,Crystal Palace,55,0.85,0
442,Harry Maguire,DEF,Man Utd,44,1.17,0
190,Hjalmar Ekdal,DEF,Burnley,40,0.35,0
455,Mason Mount,MID,Man Utd,59,1.66,0
132,Paris Maghoma,MID,Brentford,45,0.04,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,43,0.37,0
623,Freddie Potts,MID,West Ham,44,0.8,2
403,Joško Gvardiol,DEF,Man City,59,3.85,2
436,Matthijs de Ligt,DEF,Man Utd,50,3.87,1
714,Nick Woltemade,FWD,Newcastle,75,4.88,1
586,Lucas Bergvall,MID,Spurs,54,0.9,1
22,Mikel Merino Zazón,MID,Arsenal,59,2.27,1
175,Joe Knight,MID,Brighton,45,0.0,1
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,79,4.48,4
553,Chemsdine Talbi,MID,Sunderland,50,1.97,1
513,Zach Abbott,DEF,Nott'm Forest,39,0.01,0
245,Mykhailo Mudryk,MID,Chelsea,50,0.0,0
325,Emile Smith Rowe,MID,Fulham,57,0.9,1
587,Yves Bissouma,MID,Spurs,52,0.0,0
215,Zian Flemming,FWD,Burnley,53,1.35,1
641,Alfie Pond,DEF,Wolves,39,0.08,0
531,Daniel Ballard,DEF,Sunderland,46,2.85,4
304,Tim Iroegbunam,MID,Everton,49,0.49,1
37,Lucas Digne,DEF,Aston Villa,45,2.24,1
679,Mads Hermansen,GK,West Ham,44,0.05,0
666,Viktor Gyökeres,FWD,Arsenal,90,5.36,7
50,Emiliano Buendía Stati,MID,Aston Villa,53,0.0,0
664,Benjamin Lecomte,GK,Fulham,40,0.04,0
8,Jurriën Timber,DEF,Arsenal,61,4.86,6
187,Kyle Walker,DEF,Burnley,44,2.07,1
235,Cole Palmer,MID,Chelsea,103,0.0,0
257,Maxence Lacroix,DEF,Crystal Palace,50,4.36,8
220,Robert Lynch Sánchez,GK,Chelsea,48,2.98,6
162,Brajan Gruda,MID,Brighton,54,1.32,0
182,James Trafford,GK,Man City,47,0.03,0
391,Ben Gannon-Doak,MID,Bournemouth,49,0.49,1
157,Mitoma Kaoru,MID,Brighton,62,0.6,0
295,Michael Keane,DEF,Everton,45,3.73,4
609,Jean-Clair Todibo,DEF,West Ham,43,2.09,4
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,2.9,2
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,1.64,1
694,Nordi Mukiele,DEF,Sunderland,41,4.21,1
570,Kevin Danso,DEF,Spurs,43,0.64,0
667,Adam Aznou,DEF,Everton,43,0.42,0
571,Ben Davies,DEF,Spurs,43,0.13,0
532,Trai Hume,DEF,Sunderland,45,3.77,1
331,Tom Cairney,MID,Fulham,49,0.31,1
318,Calvin Bassey,DEF,Fulham,45,2.88,6
75,Matai Akinmboni,DEF,Bournemouth,39,0.0,0
129,Yehor Yarmoliuk,MID,Brentford,50,2.92,2
311,Norberto Bercique Gomes Betuncal,FWD,Everton,52,3.35,1
24,Christian Nørgaard,MID,Arsenal,52,0.23,1
669,Dan Ndoye,MID,Nott'm Forest,57,3.16,1
718,Soungoutou Magassa,MID,West Ham,50,0.86,0
702,Bradley Burrowes,MID,Aston Villa,45,0.09,0
17,Martin Ødegaard,MID,Arsenal,79,0.0,0
181,Charalampos Kostoulas,FWD,Brighton,48,0.06,1
269,Romain Esse,MID,Crystal Palace,47,0.35,0
288,Mark Travers,GK,Everton,44,0.04,0
431,Altay Bayındır,GK,Man Utd,49,0.03,0
236,Pedro Lomba Neto,MID,Chelsea,70,3.5,3
635,Rodrigo Martins Gomes,DEF,Wolves,45,0.0,0
634,Yerson Mosquera Valdelamar,DEF,Wolves,44,0.31,-3
299,Iliman Ndiaye,MID,Everton,65,4.68,9
722,Florentino Ibrain Morris Luís,MID,Burnley,50,2.95,2
47,Morgan Rogers,MID,Aston Villa,68,3.45,1
27,Reiss Nelson,MID,Brentford,48,0.16,1
476,Dan Burn,DEF,Newcastle,52,4.06,1
497,Lewis Miley,MID,Newcastle,44,0.65,0
562,Ahmed Abdullahi,FWD,Sunderland,43,0.03,0
140,Tom McGill,GK,Brighton,40,0.0,0
13,Brayden Clarke,DEF,Arsenal,39,0.0,0
199,Joe Worrall,DEF,Burnley,39,0.16,0
237,Enzo Fernández,MID,Chelsea,67,4.35,2
479,Emil Krafth,DEF,Newcastle,44,0.34,0
58,Boubacar Kamara,MID,Aston Villa,49,2.61,2
661,Hugo Ekitiké,FWD,Liverpool,86,5.08,2
378,Amara Nallo,DEF,Liverpool,38,0.01,0
372,Andrew Robertson,DEF,Liverpool,58,0.88,8
689,Seung-Soo Park,MID,Newcastle,44,0.07,0
726,Randal Kolo Muani,FWD,Spurs,69,3.07,2
138,Jason Steele,GK,Brighton,43,0.04,0
516,Callum Hudson-Odoi,MID,Nott'm Forest,58,2.95,2
226,Trevoh Chalobah,DEF,Chelsea,51,3.38,7
745,Jun'ai Byfield,DEF,Spurs,40,0.0,0
618,Guido Rodríguez,MID,West Ham,48,0.39,0
2,Kepa Arrizabalaga Revuelta,GK,Arsenal,42,0.05,0
706,James Justin,DEF,Leeds,40,0.51,1
374,Ibrahima Konaté,DEF,Liverpool,54,3.57,8
217,Lyle Foster,FWD,Burnley,50,2.1,0
4,Tommy Setford,GK,Arsenal,40,0.0,0
206,Marcus Edwards,MID,Burnley,47,0.06,1
429,Kalvin Phillips,MID,Man City,48,0.01,0
687,Remy Rees-Dottin,MID,Bournemouth,44,0.12,0
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.03,0
258,Tyrick Mitchell,DEF,Crystal Palace,50,4.17,6
407,Matheus Nunes,DEF,Man City,53,3.33,2
703,Sam Proctor,GK,Aston Villa,40,0.0,0
557,Harrison Jones,MID,Sunderland,44,0.08,0
324,Alex Iwobi,MID,Fulham,65,4.34,3
319,Timothy Castagne,DEF,Fulham,44,1.21,0
314,Bernd Leno,GK,Fulham,50,3.94,7
692,Giovanni Leoni,DEF,Liverpool,49,0.0,0
76,Owen Bevan,DEF,Bournemouth,39,0.0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.0,0
384,Cody Gakpo,MID,Liverpool,76,5.22,3
620,George Earthy,MID,West Ham,45,0.0,0
114,Benjamin Arthur,DEF,Brentford,39,0.0,0
273,Adam Wharton,MID,Crystal Palace,50,0.0,0
446,Tyler Fredricson,DEF,Man Utd,39,0.04,0
55,Ross Barkley,MID,Aston Villa,48,0.72,1
346,Sam Byram,DEF,Leeds,39,0.12,0
261,Chris Richards,DEF,Crystal Palace,45,3.45,6
489,Jacob Murphy,MID,Newcastle,61,2.87,8
221,Filip Jörgensen,GK,Chelsea,44,0.03,0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,1.69,1
390,Ryan Gravenberch,MID,Liverpool,56,2.58,11
275,Naouirou Ahamada,MID,Crystal Palace,44,0.07,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,1.04,0
293,Jake O'Brien,DEF,Everton,50,3.25,2
19,Gabriel Martinelli Silva,MID,Arsenal,69,0.0,0
413,Omar Marmoush,MID,Man City,83,2.27,1
558,Jay Matete,MID,Sunderland,44,0.06,0
170,James Milner,MID,Brighton,50,0.45,0
530,Blondy Nna Noukeu,GK,Sunderland,40,0.0,0
711,Andre Harriman-Annous,MID,Arsenal,45,0.02,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.02,0
284,Eddie Nketiah,FWD,Crystal Palace,54,0.0,0
493,Sean Longstaff,MID,Leeds,49,2.74,1
263,Nathaniel Clyne,DEF,Crystal Palace,39,0.47,0
343,Pascal Struijk,DEF,Leeds,45,0.65,0
515,Morgan Gibbs-White,MID,Nott'm Forest,73,3.8,8
381,Mohamed Salah,MID,Liverpool,142,6.42,10
380,Calvin Ramsay,DEF,Liverpool,39,0.01,0
681,Benjamin Sesko,FWD,Man Utd,73,3.59,2
249,João Pedro Junqueira de Jesus,FWD,Chelsea,74,4.19,9
724,Lutsharel Geertruida,DEF,Sunderland,45,1.41,2
77,James Hill,DEF,Bournemouth,40,1.04,0
16,Bukayo Saka,MID,Arsenal,101,6.13,3
636,Santiago Ignacio Bueno,DEF,Wolves,44,3.04,2
519,Nicolás Domínguez,MID,Nott'm Forest,50,0.46,0
255,Remi Matthews,GK,Crystal Palace,40,0.0,0
339,Illan Meslier,GK,Leeds,43,0.0,0
470,Martin Dúbravka,GK,Burnley,40,2.47,2
186,Connor Roberts,DEF,Burnley,44,0.19,0
506,Murillo Costa dos Santos,DEF,Nott'm Forest,53,2.81,3
148,Ferdi Kadıoğlu,DEF,Brighton,44,3.44,6
533,Aji Alese,DEF,Sunderland,40,0.15,0
741,Harry Gray,FWD,Leeds,45,0.0,0
281,Kaden Rodney,MID,Crystal Palace,45,0.01,0
131,Yunus Emre Konak,MID,Brentford,44,0.04,0
659,Kyle Walker-Peters,DEF,West Ham,44,1.27,1
347,Gabriel Gudmundsson,DEF,Leeds,40,2.68,1
448,Tyrell Malacia,DEF,Man Utd,39,0.02,0
39,Ian Maatsen,DEF,Aston Villa,43,0.52,1
405,Nathan Aké,DEF,Man City,54,1.13,0
652,Enso González Medina,MID,Wolves,44,0.11,0
342,Jayden Bogle,DEF,Leeds,45,2.57,1
581,James Maddison,MID,Spurs,69,0.0,0
159,Solly March,MID,Brighton,58,0.0,0
458,Kobbie Mainoo,MID,Man Utd,48,0.72,0
522,Ryan Yates,MID,Nott'm Forest,47,0.48,5
120,Kevin Schade,MID,Brentford,70,3.85,1
682,David Møller Wolfe,DEF,Wolves,44,0.46,0
678,Arthur Masuaku,DEF,Sunderland,39,0.49,0
376,Joe Gomez,DEF,Liverpool,49,0.45,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,44,1.24,0
582,Mohammed Kudus,MID,Spurs,67,3.9,1
597,Richarlison de Andrade,FWD,Spurs,65,2.28,1
110,Michael Kayode,DEF,Brentford,45,2.38,1
668,Granit Xhaka,MID,Sunderland,51,3.72,10
121,Mikkel Damsgaard,MID,Brentford,58,3.42,2
21,Declan Rice,MID,Arsenal,67,4.13,13
126,Mathias Jensen,MID,Brentford,49,0.66,1
152,Joël Veltman,DEF,Brighton,44,0.48,0
317,Joachim Andersen,DEF,Fulham,45,3.09,6
303,James Garner,MID,Everton,50,3.23,2
740,Stephen Mfuni,DEF,Man City,40,0.04,0
466,Joshua Zirkzee,FWD,Man Utd,58,0.55,0
375,Conor Bradley,DEF,Liverpool,50,3.53,6
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,62,4.07,2
382,Florian Wirtz,MID,Liverpool,80,3.88,1
20,Leandro Trossard,MID,Arsenal,69,5.19,6
6,William Saliba,DEF,Arsenal,60,3.0,6
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0
486,Anthony Elanga,MID,Newcastle,67,2.35,1
18,Noni Madueke,MID,Arsenal,68,0.0,0
332,Saša Lukić,MID,Fulham,50,3.54,0
700,Max Dowman,MID,Arsenal,44,0.26,0
400,Stefan Ortega Moreno,GK,Man City,48,0.0,0
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,55,3.35,2
494,Joe Willock,MID,Newcastle,50,0.42,0
517,Elliot Anderson,MID,Nott'm Forest,53,3.81,4
163,Jack Hinshelwood,MID,Brighton,51,0.0,0
86,David Brooks,MID,Bournemouth,50,1.5,2
731,Kevin Santos Lopes de Macedo,MID,Fulham,60,1.57,3
505,Nikola Milenković,DEF,Nott'm Forest,52,2.77,1
80,Julio Soler Barreto,DEF,Bournemouth,40,0.26,0
365,Lukas Nmecha,FWD,Leeds,50,0.98,1
210,Loum Tchaouna,MID,Burnley,49,0.9,1
64,Ollie Watkins,FWD,Aston Villa,85,3.65,2
614,James Ward-Prowse,MID,West Ham,57,0.12,0
624,Jarrod Bowen,FWD,West Ham,78,3.76,2
423,Nico González Iglesias,MID,Man City,59,2.86,4
344,Jaka Bijol,DEF,Leeds,39,2.87,1
90,Alex Scott,MID,Bournemouth,50,2.35,5
444,Leny Yoro,DEF,Man Utd,44,3.04,1
169,Diego Gómez Amarilla,MID,Brighton,49,2.98,16
725,Piero Hincapié,DEF,Arsenal,54,0.56,1
508,Neco Williams,DEF,Nott'm Forest,47,2.43,1
695,Jackson Tchatchoua,DEF,Wolves,45,1.67,0
195,Lucas Pires Silva,DEF,Burnley,39,0.15,0
528,Anthony Patterson,GK,Sunderland,43,0.03,0
560,Wilson Isidor,FWD,Sunderland,56,3.52,2
352,Jack Harrison,MID,Leeds,52,1.14,1
746,Kieran Morrison,MID,Liverpool,45,0.0,0
83,Dango Ouattara,MID,Brentford,60,3.16,2
584,Mathys Tel,MID,Spurs,63,1.84,0
491,Sandro Tonali,MID,Newcastle,54,3.6,2
60,Ben Broggio,MID,Aston Villa,45,0.01,0
632,Matt Doherty,DEF,Wolves,44,0.0,0
625,Niclas Füllkrug,FWD,West Ham,56,0.0,0
53,Donyell Malen,MID,Aston Villa,51,2.55,1
685,Bafodé Diakité,DEF,Bournemouth,45,2.48,1
670,Robin Roefs,GK,Sunderland,47,3.43,2
676,Lesley Ugochukwu,MID,Burnley,50,2.08,2
259,Borna Sosa,DEF,Crystal Palace,49,0.39,0
462,Jack Fletcher,MID,Man Utd,44,0.01,0
7,Riccardo Calafiori,DEF,Arsenal,58,4.7,6
1,David Raya Martín,GK,Arsenal,58,4.57,6
130,Romelle Donovan,MID,Brentford,45,0.0,0
145,Maxim De Cuyper,DEF,Brighton,44,3.68,0
362,Joël Piroe,FWD,Leeds,51,0.38,0
33,Marco Bizot,GK,Aston Villa,43,0.02,0
717,Xavi Simons,MID,Spurs,68,3.5,3
627,Sam Johnstone,GK,Wolves,45,2.85,2
316,Antonee Robinson,DEF,Fulham,49,0.47,0
654,Jørgen Strand Larsen,FWD,Wolves,64,3.49,2
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,65,1.67,1
172,Tom Watson,MID,Brighton,49,0.74,1
665,Lucas Estella Perri,GK,Leeds,45,2.71,2
540,Timothée Pembélé,DEF,Sunderland,39,0.02,0
244,Roméo Lavia,MID,Chelsea,49,0.32,1
151,Jan Paul van Hecke,DEF,Brighton,44,4.19,7
12,Oleksandr Zinchenko,DEF,Nott'm Forest,49,0.0,0
487,Harvey Barnes,MID,Newcastle,63,2.52,1
15,Josh Nichols,DEF,Arsenal,39,0.0,0
663,Jhon Arias,MID,Wolves,52,3.28,1
467,Chido Obi,FWD,Man Utd,43,0.14,0
252,Marc Guiu Paz,FWD,Chelsea,42,2.14,0
54,John McGinn,MID,Aston Villa,54,2.69,1
262,Chadi Riad Dnanou,DEF,Crystal Palace,40,0.0,0
188,Hannes Delcroix,DEF,Burnley,39,0.08,0
414,Phil Foden,MID,Man City,80,4.9,4
737,Jonah Kusi-Asare,FWD,Fulham,45,0.34,0
434,Tom Heaton,GK,Man Utd,39,0.0,0
712,Yéremy Pino Santos,MID,Crystal Palace,58,4.2,3
588,Wilson Odobert,MID,Spurs,53,1.53,1
693,Omari Hutchinson,MID,Nott'm Forest,54,1.45,0
481,Alex Murphy,DEF,Newcastle,39,0.01,0
